,compartment,mean,std,min,25%,50%,75%,max,gene,iqr,upper,lower,cell_type,tissue_in_publication
139,epithelial,0.1155642494559288,0.27747857570648193,0.0,0.0,0.0,0.0,2.4568984508514404,GALK2,0.0,0.0,0.0,all,all
140,epithelial,0.04060537740588188,0.16313107311725616,0.0,0.0,0.0,0.0,2.755965232849121,GALNS,0.0,0.0,0.0,all,all
141,epithelial,0.330573707818985,0.45531028509140015,0.0,0.0,0.0,0.6131114959716797,3.101752519607544,GALNT1,0.6131114959716797,1.5327787399291992,0.0,all,all
142,epithelial,0.08482243865728378,0.24072550237178802,0.0,0.0,0.0,0.0,2.3906540870666504,GALNT10,0.0,0.0,0.0,all,all
143,epithelial,0.19001047313213348,0.36000320315361023,0.0,0.0,0.0,0.27876901626586914,2.638853073120117,GALNT11,0.27876901626586914,0.6969225406646729,0.0,all,all
144,epithelial,0.09227287769317627,0.24659188091754913,0.0,0.0,0.0,0.0,2.561236619949341,GALNT12,0.0,0.0,0.0,all,all
145,epithelial,0.0030009823385626078,0.04185439646244049,0.0,0.0,0.0,0.0,1.7349305152893066,GALNT13,0.0,0.0,0.0,all,all
146,epithelial,0.022021444514393806,0.12400446832180023,0.0,0.0,0.0,0.0,2.131073474884033,GALNT14,0.0,0.0,0.0,all,all
147,epithelial,0.022998102009296417,0.17207522690296173,0.0,0.0,0.0,0.0,3.3144352436065674,GALNT15,0.0,0.0,0.0,all,all
148,epithelial,0.003796431701630354,0.050730541348457336,0.0,0.0,0.0,0.0,2.1899099349975586,GALNT16,0.0,0.0,0.0,all,all
149,epithelial,0.005303327925503254,0.05727684497833252,0.0,0.0,0.0,0.0,1.8630964756011963,GALNT17,0.0,0.0,0.0,all,all
150,epithelial,0.04087543487548828,0.16633370518684387,0.0,0.0,0.0,0.0,2.1896750926971436,GALNT18,0.0,0.0,0.0,all,all
151,epithelial,0.15185309946537018,0.3010252118110657,0.0,0.0,0.0,0.18909843266010284,2.396986722946167,GALNT2,0.18909843266010284,0.4727460816502571,0.0,all,all
152,epithelial,0.3070124685764313,0.4392663538455963,0.0,0.0,0.0,0.5843233466148376,3.1433393955230713,GALNT3,0.5843233466148376,1.4608083665370941,0.0,all,all
153,epithelial,0.0027035209350287914,0.042473647743463516,0.0,0.0,0.0,0.0,1.7284244298934937,GALNT4,0.0,0.0,0.0,all,all
154,epithelial,0.1200580894947052,0.32621490955352783,0.0,0.0,0.0,0.0,3.1792709827423096,GALNT5,0.0,0.0,0.0,all,all
155,epithelial,0.07357288151979446,0.24523229897022247,0.0,0.0,0.0,0.0,2.807000160217285,GALNT6,0.0,0.0,0.0,all,all
156,epithelial,0.17204460501670837,0.35125476121902466,0.0,0.0,0.0,0.20374761521816254,4.0916619300842285,GALNT7,0.20374761521816254,0.5093690380454063,0.0,all,all
157,epithelial,0.00497032655403018,0.07494610548019409,0.0,0.0,0.0,0.0,2.6763393878936768,GALNT8,0.0,0.0,0.0,all,all
158,epithelial,0.0019337993580847979,0.03781189024448395,0.0,0.0,0.0,0.0,1.4270910024642944,GALNT9,0.0,0.0,0.0,all,all
159,epithelial,0.07288388162851334,0.21524985134601593,0.0,0.0,0.0,0.0,2.212782144546509,GALT,0.0,0.0,0.0,all,all
160,epithelial,0.22450411319732666,0.354574054479599,0.0,0.0,0.0,0.41752663254737854,2.5006039142608643,GANAB,0.41752663254737854,1.0438165813684464,0.0,all,all
161,epithelial,0.0856926441192627,0.24093586206436157,0.0,0.0,0.0,0.0,2.497528076171875,GANC,0.0,0.0,0.0,all,all
162,epithelial,0.015315697528421879,0.09629881381988525,0.0,0.0,0.0,0.0,2.184875965118408,GBA,0.0,0.0,0.0,all,all
163,epithelial,0.10999509692192078,0.26870444416999817,0.0,0.0,0.0,0.0,2.494802951812744,GBA2,0.0,0.0,0.0,all,all
164,epithelial,0.13077321648597717,0.4320888817310333,0.0,0.0,0.0,0.0,3.2767934799194336,GBA3,0.0,0.0,0.0,all,all
165,epithelial,0.008843859657645226,0.07339993119239807,0.0,0.0,0.0,0.0,1.599275827407837,GBGT1,0.0,0.0,0.0,all,all
166,epithelial,0.0013232816709205508,0.02998058870434761,0.0,0.0,0.0,0.0,1.9534912109375,GCK,0.0,0.0,0.0,all,all
167,epithelial,0.04131169617176056,0.18269652128219604,0.0,0.0,0.0,0.0,2.6291322708129883,GCNT1,0.0,0.0,0.0,all,all
168,epithelial,0.12609219551086426,0.3028126657009125,0.0,0.0,0.0,0.0,3.0720784664154053,GCNT2,0.0,0.0,0.0,all,all
169,epithelial,0.06533785909414291,0.23594926297664642,0.0,0.0,0.0,0.0,2.8091020584106445,GCNT3,0.0,0.0,0.0,all,all
170,epithelial,0.02384914457798004,0.12828202545642853,0.0,0.0,0.0,0.0,2.4022703170776367,GCNT4,0.0,0.0,0.0,all,all
171,epithelial,0.33488601446151733,0.4550881087779999,0.0,0.0,0.0,0.6270570158958435,2.8415346145629883,GFPT1,0.6270570158958435,1.5676425397396088,0.0,all,all
172,epithelial,0.007732974831014872,0.07923351973295212,0.0,0.0,0.0,0.0,2.536534070968628,GFPT2,0.0,0.0,0.0,all,all
173,epithelial,0.2718415856361389,0.3907310962677002,0.0,0.0,0.0,0.5241025686264038,2.5341265201568604,GFUS,0.5241025686264038,1.3102564215660095,0.0,all,all
174,epithelial,0.08410804718732834,0.2374565601348877,0.0,0.0,0.0,0.0,3.2674922943115234,GLA,0.0,0.0,0.0,all,all
175,epithelial,0.1005062386393547,0.24183069169521332,0.0,0.0,0.0,0.0,2.1969876289367676,GLB1,0.0,0.0,0.0,all,all
176,epithelial,0.11689522862434387,0.2742462456226349,0.0,0.0,0.0,0.0,2.154536008834839,GLCE,0.0,0.0,0.0,all,all
177,epithelial,0.22542692720890045,0.4064669907093048,0.0,0.0,0.0,0.3518601059913635,3.303269624710083,GMDS,0.3518601059913635,0.8796502649784088,0.0,all,all
178,epithelial,0.10555698722600937,0.24974653124809265,0.0,0.0,0.0,0.0,2.4141125679016113,GMPPA,0.0,0.0,0.0,all,all
179,epithelial,0.13270680606365204,0.28562992811203003,0.0,0.0,0.0,0.0,2.4309659004211426,GMPPB,0.0,0.0,0.0,all,all
180,epithelial,0.0883578434586525,0.2501688599586487,0.0,0.0,0.0,0.0,2.6234822273254395,GNE,0.0,0.0,0.0,all,all
181,epithelial,0.16902391612529755,0.34309902787208557,0.0,0.0,0.0,0.17551615834236145,2.470005512237549,GNPDA1,0.17551615834236145,0.4387903958559036,0.0,all,all
182,epithelial,0.06517882645130157,0.20721562206745148,0.0,0.0,0.0,0.0,2.1072309017181396,GNPDA2,0.0,0.0,0.0,all,all
183,epithelial,0.1276220828294754,0.27898067235946655,0.0,0.0,0.0,0.0,2.459829807281494,GNPNAT1,0.0,0.0,0.0,all,all
184,epithelial,0.2321048080921173,0.3968784809112549,0.0,0.0,0.0,0.4040037989616394,3.6396429538726807,GNPTAB,0.4040037989616394,1.0100094974040985,0.0,all,all
185,epithelial,0.14261561632156372,0.2893765866756439,0.0,0.0,0.0,0.16697299480438232,2.2606396675109863,GNPTG,0.16697299480438232,0.4174324870109558,0.0,all,all
186,epithelial,0.16116352379322052,0.3129653036594391,0.0,0.0,0.0,0.22012266516685486,2.9352023601531982,GNS,0.22012266516685486,0.5503066629171371,0.0,all,all
187,epithelial,0.23154912889003754,0.3624136447906494,0.0,0.0,0.0,0.4362215995788574,2.4338080883026123,GPAA1,0.4362215995788574,1.0905539989471436,0.0,all,all
188,epithelial,0.44734594225883484,0.5111491680145264,0.0,0.0,0.3046877682209015,0.810768187046051,2.901759624481201,GPI,0.810768187046051,2.0269204676151276,0.0,all,all
189,epithelial,0.16613230109214783,0.3129808306694031,0.0,0.0,0.0,0.2537441551685333,2.472982883453369,GUSB,0.2537441551685333,0.6343603879213333,0.0,all,all
190,epithelial,0.07761253416538239,0.22405584156513214,0.0,0.0,0.0,0.0,2.6321208477020264,GXYLT1,0.0,0.0,0.0,all,all
191,epithelial,0.028436744585633278,0.13856416940689087,0.0,0.0,0.0,0.0,2.029095411300659,GXYLT2,0.0,0.0,0.0,all,all
192,epithelial,0.0036801686510443687,0.06595705449581146,0.0,0.0,0.0,0.0,3.2043979167938232,HAS1,0.0,0.0,0.0,all,all
193,epithelial,0.009306573309004307,0.09611566364765167,0.0,0.0,0.0,0.0,2.9010238647460938,HAS2,0.0,0.0,0.0,all,all
194,epithelial,0.061036862432956696,0.2220093160867691,0.0,0.0,0.0,0.0,3.3679280281066895,HAS3,0.0,0.0,0.0,all,all
195,epithelial,0.17429199814796448,0.3237345516681671,0.0,0.0,0.0,0.2734149992465973,3.005378484725952,HEXA,0.2734149992465973,0.6835374981164932,0.0,all,all
196,epithelial,0.20303982496261597,0.3583314120769501,0.0,0.0,0.0,0.33916816115379333,2.6172263622283936,HEXB,0.33916816115379333,0.8479204028844833,0.0,all,all
197,epithelial,0.14465387165546417,0.29659774899482727,0.0,0.0,0.0,0.14671623706817627,2.4369771480560303,HGSNAT,0.14671623706817627,0.3667905926704407,0.0,all,all
198,epithelial,0.2469828575849533,0.4021949768066406,0.0,0.0,0.0,0.4540308713912964,2.9916186332702637,HK1,0.4540308713912964,1.135077178478241,0.0,all,all
199,epithelial,0.11960798501968384,0.29330384731292725,0.0,0.0,0.0,0.0,2.9883902072906494,HK2,0.0,0.0,0.0,all,all
200,epithelial,0.0007600957760587335,0.020825307816267014,0.0,0.0,0.0,0.0,1.4238507747650146,HK3,0.0,0.0,0.0,all,all
201,epithelial,0.036953605711460114,0.16210736334323883,0.0,0.0,0.0,0.0,2.21842098236084,HPSE,0.0,0.0,0.0,all,all
202,epithelial,0.0004900384810753167,0.020799580961465836,0.0,0.0,0.0,0.0,1.881962537765503,HPSE2,0.0,0.0,0.0,all,all
203,epithelial,0.07879696786403656,0.22172769904136658,0.0,0.0,0.0,0.0,2.3793163299560547,HS2ST1,0.0,0.0,0.0,all,all
204,epithelial,0.12401384115219116,0.3487968444824219,0.0,0.0,0.0,0.0,2.838651180267334,HS3ST1,0.0,0.0,0.0,all,all
205,epithelial,0.002007576636970043,0.04048807546496391,0.0,0.0,0.0,0.0,2.188384771347046,HS3ST2,0.0,0.0,0.0,all,all
206,epithelial,0.0022190252784639597,0.038034141063690186,0.0,0.0,0.0,0.0,1.619919776916504,HS3ST3A1,0.0,0.0,0.0,all,all
207,epithelial,0.021686622872948647,0.12961530685424805,0.0,0.0,0.0,0.0,2.467532157897949,HS3ST3B1,0.0,0.0,0.0,all,all
208,epithelial,0.0013824370689690113,0.03087259829044342,0.0,0.0,0.0,0.0,1.9133714437484741,HS3ST4,0.0,0.0,0.0,all,all
209,epithelial,0.010760631412267685,0.08764690160751343,0.0,0.0,0.0,0.0,2.0940146446228027,HS3ST5,0.0,0.0,0.0,all,all
210,epithelial,0.04905238747596741,0.1884676069021225,0.0,0.0,0.0,0.0,2.2274155616760254,HS3ST6,0.0,0.0,0.0,all,all
211,epithelial,0.11482754349708557,0.28208649158477783,0.0,0.0,0.0,0.0,2.4357080459594727,HS6ST1,0.0,0.0,0.0,all,all
212,epithelial,0.013240929692983627,0.08817758411169052,0.0,0.0,0.0,0.0,2.1268322467803955,HS6ST2,0.0,0.0,0.0,all,all
213,epithelial,0.003395507810637355,0.045862529426813126,0.0,0.0,0.0,0.0,2.4377942085266113,HS6ST3,0.0,0.0,0.0,all,all
214,epithelial,1.158515214920044,0.7862226366996765,0.0,0.6289997696876526,1.1725291013717651,1.6841140985488892,4.827112674713135,HSP90B1,1.0551143288612366,3.266785591840744,0.0,all,all
215,epithelial,0.948947012424469,0.7738021612167358,0.0,0.0,0.9428929686546326,1.4456584453582764,5.732873916625977,HSPA5,1.4456584453582764,3.614146113395691,0.0,all,all
216,epithelial,0.04185928404331207,0.17209531366825104,0.0,0.0,0.0,0.0,2.497528076171875,HYAL1,0.0,0.0,0.0,all,all
217,epithelial,0.10714780539274216,0.2651367783546448,0.0,0.0,0.0,0.0,3.3210196495056152,HYAL2,0.0,0.0,0.0,all,all
218,epithelial,0.012642750516533852,0.08587447553873062,0.0,0.0,0.0,0.0,1.6632148027420044,HYAL3,0.0,0.0,0.0,all,all
219,epithelial,0.0004711684596259147,0.0165240578353405,0.0,0.0,0.0,0.0,1.1150104999542236,HYAL4,0.0,0.0,0.0,all,all
220,epithelial,0.1717030256986618,0.3314233124256134,0.0,0.0,0.0,0.2363775372505188,2.975031614303589,HYOU1,0.2363775372505188,0.590943843126297,0.0,all,all
221,epithelial,0.08695406466722488,0.23913833498954773,0.0,0.0,0.0,0.0,2.604137659072876,IDS,0.0,0.0,0.0,all,all
222,epithelial,0.036455489695072174,0.14855343103408813,0.0,0.0,0.0,0.0,2.0365922451019287,IDUA,0.0,0.0,0.0,all,all
223,epithelial,0.23461398482322693,0.38207390904426575,0.0,0.0,0.0,0.42076218128204346,2.7255845069885254,IGF2R,0.42076218128204346,1.0519054532051086,0.0,all,all
224,epithelial,0.03578508272767067,0.15032470226287842,0.0,0.0,0.0,0.0,2.154311418533325,LARGE1,0.0,0.0,0.0,all,all
225,epithelial,0.03541162237524986,0.15209710597991943,0.0,0.0,0.0,0.0,2.1232612133026123,LARGE2,0.0,0.0,0.0,all,all
226,epithelial,0.04893141984939575,0.191748708486557,0.0,0.0,0.0,0.0,2.6159861087799072,LFNG,0.0,0.0,0.0,all,all
227,epithelial,0.5770609378814697,0.5291924476623535,0.0,0.0,0.5909687876701355,0.9818721413612366,3.084764003753662,LMAN2,0.9818721413612366,2.4546803534030914,0.0,all,all
228,epithelial,0.2744600474834442,0.39071401953697205,0.0,0.0,0.0,0.5227152705192566,2.5795655250549316,M6PR,0.5227152705192566,1.3067881762981415,0.0,all,all
229,epithelial,0.1325507014989853,0.308950275182724,0.0,0.0,0.0,0.0,2.705291986465454,MAN1A1,0.0,0.0,0.0,all,all
230,epithelial,0.30316710472106934,0.4120299816131592,0.0,0.0,0.0,0.5721548795700073,2.517112970352173,MAN1A2,0.5721548795700073,1.4303871989250183,0.0,all,all
231,epithelial,0.10492949187755585,0.2450655996799469,0.0,0.0,0.0,0.0,2.114243984222412,MAN1B1,0.0,0.0,0.0,all,all
232,epithelial,0.02951132506132126,0.15191975235939026,0.0,0.0,0.0,0.0,2.4147307872772217,MAN1C1,0.0,0.0,0.0,all,all
233,epithelial,0.17298436164855957,0.3281446397304535,0.0,0.0,0.0,0.2567640244960785,2.756448268890381,MAN2A1,0.2567640244960785,0.6419100612401962,0.0,all,all
234,epithelial,0.0645412802696228,0.21190035343170166,0.0,0.0,0.0,0.0,2.5557680130004883,MAN2A2,0.0,0.0,0.0,all,all
