,tissue_in_publication,mean,std,min,25%,50%,75%,max,gene,iqr,upper,lower,cell_type,compartment
835,Kidney,0.06520235538482666,0.215603306889534,0.0,0.0,0.0,0.0,1.8406057357788086,B4GALT7,0.0,0.0,0.0,all,epithelial
836,Large_Intestine,0.047599222511053085,0.1615196317434311,0.0,0.0,0.0,0.0,1.500586986541748,B4GALT7,0.0,0.0,0.0,all,epithelial
837,Liver,0.04616399481892586,0.18327121436595917,0.0,0.0,0.0,0.0,1.6033855676651,B4GALT7,0.0,0.0,0.0,all,epithelial
838,Lung,0.11910779774188995,0.2407780885696411,0.0,0.0,0.0,0.15675289928913116,2.1603989601135254,B4GALT7,0.15675289928913116,0.3918822482228279,0.0,all,epithelial
839,Mammary,0.08897843211889267,0.23314981162548065,0.0,0.0,0.0,0.0,1.9398490190505981,B4GALT7,0.0,0.0,0.0,all,epithelial
840,Pancreas,0.08940941840410233,0.19796122610569,0.0,0.0,0.0,0.0,1.607839822769165,B4GALT7,0.0,0.0,0.0,all,epithelial
841,Prostate,0.177202045917511,0.3660471737384796,0.0,0.0,0.0,0.0,2.168588876724243,B4GALT7,0.0,0.0,0.0,all,epithelial
842,Salivary_Gland,0.08306457847356796,0.22490587830543518,0.0,0.0,0.0,0.0,2.1709935665130615,B4GALT7,0.0,0.0,0.0,all,epithelial
843,Small_Intestine,0.0663781687617302,0.19207997620105743,0.0,0.0,0.0,0.0,1.455155849456787,B4GALT7,0.0,0.0,0.0,all,epithelial
844,Thymus,0.1612653136253357,0.2126421481370926,0.0,0.0,0.0,0.29171112924814224,0.8274104595184326,B4GALT7,0.29171112924814224,0.7292778231203556,0.0,all,epithelial
845,Tongue,0.04170497879385948,0.148092120885849,0.0,0.0,0.0,0.0,1.774267554283142,B4GALT7,0.0,0.0,0.0,all,epithelial
846,Trachea,0.09105692058801651,0.24297696352005005,0.0,0.0,0.0,0.0,2.054176092147827,B4GALT7,0.0,0.0,0.0,all,epithelial
847,Uterus,0.13873404264450073,0.2168785184621811,0.0,0.0,0.0,0.2566923648118973,0.8704248070716858,B4GALT7,0.2566923648118973,0.6417309120297432,0.0,all,epithelial
848,Bladder,0.008788364939391613,0.061492759734392166,0.0,0.0,0.0,0.0,1.1793477535247803,B4GAT1,0.0,0.0,0.0,all,epithelial
849,Eye,0.05708250775933266,0.2382645159959793,0.0,0.0,0.0,0.0,2.295684337615967,B4GAT1,0.0,0.0,0.0,all,epithelial
850,Heart,0.1831127256155014,0.2629220187664032,0.0,0.0,0.0,0.3290608450770378,1.4777220487594604,B4GAT1,0.3290608450770378,0.8226521126925945,0.0,all,epithelial
851,Kidney,0.04209182783961296,0.18099470436573029,0.0,0.0,0.0,0.0,1.8548649549484253,B4GAT1,0.0,0.0,0.0,all,epithelial
852,Large_Intestine,0.01630883477628231,0.09258182346820831,0.0,0.0,0.0,0.0,1.210829496383667,B4GAT1,0.0,0.0,0.0,all,epithelial
853,Liver,0.06876460462808609,0.22081191837787628,0.0,0.0,0.0,0.0,2.0977680683135986,B4GAT1,0.0,0.0,0.0,all,epithelial
854,Lung,0.08758832514286041,0.21409130096435547,0.0,0.0,0.0,0.0,1.6723442077636719,B4GAT1,0.0,0.0,0.0,all,epithelial
855,Mammary,0.023930154740810394,0.1260402947664261,0.0,0.0,0.0,0.0,1.3850207328796387,B4GAT1,0.0,0.0,0.0,all,epithelial
856,Pancreas,0.08388862758874893,0.1906771957874298,0.0,0.0,0.0,0.0,1.806706190109253,B4GAT1,0.0,0.0,0.0,all,epithelial
857,Prostate,0.06107671931385994,0.2135368436574936,0.0,0.0,0.0,0.0,2.1689319610595703,B4GAT1,0.0,0.0,0.0,all,epithelial
858,Salivary_Gland,0.04039585217833519,0.16043174266815186,0.0,0.0,0.0,0.0,1.862636685371399,B4GAT1,0.0,0.0,0.0,all,epithelial
859,Small_Intestine,0.02644270844757557,0.11926013976335526,0.0,0.0,0.0,0.0,1.430348515510559,B4GAT1,0.0,0.0,0.0,all,epithelial
860,Thymus,0.24271614849567413,0.2798459231853485,0.0,0.0,0.16478922963142395,0.4219227805733681,1.218828558921814,B4GAT1,0.4219227805733681,1.0548069514334202,0.0,all,epithelial
861,Tongue,0.012926330789923668,0.08501612395048141,0.0,0.0,0.0,0.0,1.5008577108383179,B4GAT1,0.0,0.0,0.0,all,epithelial
862,Trachea,0.02411958947777748,0.13484184443950653,0.0,0.0,0.0,0.0,1.8114014863967896,B4GAT1,0.0,0.0,0.0,all,epithelial
863,Uterus,0.04398088902235031,0.15449054539203644,0.0,0.0,0.0,0.0,1.197594165802002,B4GAT1,0.0,0.0,0.0,all,epithelial
864,Bladder,0.1841079145669937,0.2556891441345215,0.0,0.0,0.0,0.328384093940258,1.7072890996932983,C1GALT1,0.328384093940258,0.8209602348506451,0.0,all,epithelial
865,Eye,0.3444771468639374,0.4615224003791809,0.0,0.0,0.0,0.6002297848463058,2.307278633117676,C1GALT1,0.6002297848463058,1.5005744621157646,0.0,all,epithelial
866,Heart,0.2642535865306854,0.34303018450737,0.0,0.0,0.0,0.4557569697499275,1.6995941400527954,C1GALT1,0.4557569697499275,1.1393924243748188,0.0,all,epithelial
867,Kidney,0.2374396026134491,0.40023425221443176,0.0,0.0,0.0,0.4844770282506943,2.0249462127685547,C1GALT1,0.4844770282506943,1.2111925706267357,0.0,all,epithelial
868,Large_Intestine,0.06788747757673264,0.1917617917060852,0.0,0.0,0.0,0.0,1.7092628479003906,C1GALT1,0.0,0.0,0.0,all,epithelial
869,Liver,0.14424459636211395,0.3533499836921692,0.0,0.0,0.0,0.0,2.1100924015045166,C1GALT1,0.0,0.0,0.0,all,epithelial
870,Lung,0.32805126905441284,0.39061909914016724,0.0,0.0,0.18014638125896454,0.5983426421880722,2.1223978996276855,C1GALT1,0.5983426421880722,1.4958566054701805,0.0,all,epithelial
871,Mammary,0.2686399221420288,0.4142110049724579,0.0,0.0,0.0,0.5168097466230392,2.9129750728607178,C1GALT1,0.5168097466230392,1.2920243665575981,0.0,all,epithelial
872,Pancreas,0.07889644056558609,0.2130897045135498,0.0,0.0,0.0,0.0,2.5323476791381836,C1GALT1,0.0,0.0,0.0,all,epithelial
873,Prostate,0.12115378677845001,0.29998135566711426,0.0,0.0,0.0,0.0,2.016479015350342,C1GALT1,0.0,0.0,0.0,all,epithelial
874,Salivary_Gland,0.23622947931289673,0.36971578001976013,0.0,0.0,0.0,0.42572125792503357,2.2169013023376465,C1GALT1,0.42572125792503357,1.064303144812584,0.0,all,epithelial
875,Small_Intestine,0.17618897557258606,0.3227720260620117,0.0,0.0,0.0,0.32031577825546265,2.031106472015381,C1GALT1,0.32031577825546265,0.8007894456386566,0.0,all,epithelial
876,Thymus,0.2813130021095276,0.36756616830825806,0.0,0.0,0.16542087495326996,0.4496733918786049,2.3151917457580566,C1GALT1,0.4496733918786049,1.1241834796965122,0.0,all,epithelial
877,Tongue,0.18292148411273956,0.31509244441986084,0.0,0.0,0.0,0.31267233937978745,2.0148813724517822,C1GALT1,0.31267233937978745,0.7816808484494686,0.0,all,epithelial
878,Trachea,0.18732182681560516,0.3630429208278656,0.0,0.0,0.0,0.24668726325035095,2.081632137298584,C1GALT1,0.24668726325035095,0.6167181581258774,0.0,all,epithelial
879,Uterus,0.1875351369380951,0.2831476628780365,0.0,0.0,0.0,0.32818230986595154,1.4811257123947144,C1GALT1,0.32818230986595154,0.8204557746648788,0.0,all,epithelial
880,Bladder,0.1798984855413437,0.2426663488149643,0.0,0.0,0.0,0.3295973464846611,1.5989607572555542,C1GALT1C1,0.3295973464846611,0.8239933662116528,0.0,all,epithelial
881,Eye,0.14431363344192505,0.2987867593765259,0.0,0.0,0.0,0.18206530436873436,2.1281347274780273,C1GALT1C1,0.18206530436873436,0.4551632609218359,0.0,all,epithelial
882,Heart,0.1724647879600525,0.2540898025035858,0.0,0.0,0.0,0.31795770674943924,1.5748361349105835,C1GALT1C1,0.31795770674943924,0.7948942668735981,0.0,all,epithelial
883,Kidney,0.05301376059651375,0.19637370109558105,0.0,0.0,0.0,0.0,1.6736334562301636,C1GALT1C1,0.0,0.0,0.0,all,epithelial
884,Large_Intestine,0.07512924820184708,0.2039012759923935,0.0,0.0,0.0,0.0,1.484811782836914,C1GALT1C1,0.0,0.0,0.0,all,epithelial
885,Liver,0.07838055491447449,0.2533060908317566,0.0,0.0,0.0,0.0,1.9032654762268066,C1GALT1C1,0.0,0.0,0.0,all,epithelial
886,Lung,0.16946081817150116,0.2898024022579193,0.0,0.0,0.0,0.30265961587429047,1.7992991209030151,C1GALT1C1,0.30265961587429047,0.7566490396857262,0.0,all,epithelial
887,Mammary,0.12099306285381317,0.26463550329208374,0.0,0.0,0.0,0.0,1.7077820301055908,C1GALT1C1,0.0,0.0,0.0,all,epithelial
888,Pancreas,0.09258706122636795,0.22011706233024597,0.0,0.0,0.0,0.0,1.7923152446746826,C1GALT1C1,0.0,0.0,0.0,all,epithelial
889,Prostate,0.14775119721889496,0.3185121715068817,0.0,0.0,0.0,0.0,2.23408842086792,C1GALT1C1,0.0,0.0,0.0,all,epithelial
890,Salivary_Gland,0.13563215732574463,0.2740447223186493,0.0,0.0,0.0,0.17989926412701607,1.8280805349349976,C1GALT1C1,0.17989926412701607,0.44974816031754017,0.0,all,epithelial
891,Small_Intestine,0.06381488591432571,0.1907857209444046,0.0,0.0,0.0,0.0,1.489051103591919,C1GALT1C1,0.0,0.0,0.0,all,epithelial
892,Thymus,0.20317818224430084,0.24945837259292603,0.0,0.0,0.0,0.36233361065387726,1.023818016052246,C1GALT1C1,0.36233361065387726,0.9058340266346931,0.0,all,epithelial
893,Tongue,0.0729140117764473,0.1911316066980362,0.0,0.0,0.0,0.0,2.0293824672698975,C1GALT1C1,0.0,0.0,0.0,all,epithelial
894,Trachea,0.14670048654079437,0.3134976029396057,0.0,0.0,0.0,0.0,2.307278633117676,C1GALT1C1,0.0,0.0,0.0,all,epithelial
895,Uterus,0.17581573128700256,0.26640284061431885,0.0,0.0,0.0,0.3230319172143936,1.1763925552368164,C1GALT1C1,0.3230319172143936,0.807579793035984,0.0,all,epithelial
896,Bladder,0.8998165726661682,0.5406012535095215,0.0,0.543468713760376,0.8978123664855957,1.254468709230423,2.8410351276397705,CALR,0.710999995470047,2.3209687024354935,0.0,all,epithelial
897,Eye,1.0335053205490112,0.6744104027748108,0.0,0.5690813809633255,1.0616952180862427,1.4874165654182434,3.5029077529907227,CALR,0.9183351844549179,2.8649193421006203,0.0,all,epithelial
898,Heart,1.600760579109192,0.8172363638877869,0.0,1.1839461028575897,1.6856525540351868,2.196013033390045,3.5474557876586914,CALR,1.0120669305324554,3.5474557876586914,0.0,all,epithelial
899,Kidney,0.42710450291633606,0.5416937470436096,0.0,0.0,0.0,0.8583436608314514,3.5484485626220703,CALR,0.8583436608314514,2.1458591520786285,0.0,all,epithelial
900,Large_Intestine,0.793864905834198,0.6012686491012573,0.0,0.0,0.8200474977493286,1.2535894513130188,2.87345027923584,CALR,1.2535894513130188,2.87345027923584,0.0,all,epithelial
901,Liver,0.8147409558296204,0.7520648241043091,0.0,0.0,0.9763853251934052,1.4388359189033508,3.478832244873047,CALR,1.4388359189033508,3.478832244873047,0.0,all,epithelial
902,Lung,1.313019871711731,0.7129166126251221,0.0,0.8728561401367188,1.338962733745575,1.8478676974773407,3.2789306640625,CALR,0.975011557340622,3.2789306640625,0.0,all,epithelial
903,Mammary,1.527036428451538,0.8443260788917542,0.0,0.9627577662467957,1.526684284210205,2.1368640661239624,4.095614910125732,CALR,1.1741062998771667,3.8980235159397125,0.0,all,epithelial
904,Pancreas,0.6540811061859131,0.5455631017684937,0.0,0.12926357984542847,0.6203740239143372,0.9935304820537567,3.2533013820648193,CALR,0.8642669022083282,2.289930835366249,0.0,all,epithelial
905,Prostate,0.9478359222412109,0.6985542178153992,0.0,0.0,1.0225623846054077,1.4594203531742096,3.133923053741455,CALR,1.4594203531742096,3.133923053741455,0.0,all,epithelial
906,Salivary_Gland,1.0804314613342285,0.6795521974563599,0.0,0.6601273268461227,1.1827118396759033,1.5426675975322723,3.308689594268799,CALR,0.8825402706861496,2.8664780035614967,0.0,all,epithelial
907,Small_Intestine,0.8856335878372192,0.6670939922332764,0.0,0.35010525584220886,0.8979846835136414,1.352556824684143,3.343247652053833,CALR,1.0024515688419342,2.8562341779470444,0.0,all,epithelial
908,Thymus,1.7142730951309204,0.7107073068618774,0.0,1.254892259836197,1.8249425292015076,2.23887300491333,2.8511059284210205,CALR,0.9839807450771332,2.8511059284210205,0.0,all,epithelial
909,Tongue,0.9706053733825684,0.5817099809646606,0.0,0.6500549465417862,1.0625567436218262,1.3882972598075867,2.760669708251953,CALR,0.7382423132658005,2.4956607297062874,0.0,all,epithelial
910,Trachea,1.3001494407653809,0.7369921803474426,0.0,0.8862960040569305,1.3569196462631226,1.813188076019287,3.50150203704834,CALR,0.9268920719623566,3.203526183962822,0.0,all,epithelial
911,Uterus,1.7338590621948242,0.7031949758529663,0.0,1.3777515888214111,1.8916760683059692,2.2485021352767944,3.1444454193115234,CALR,0.8707505464553833,3.1444454193115234,0.07162576913833618,all,epithelial
912,Bladder,0.6796059608459473,0.4571666717529297,0.0,0.36457960307598114,0.6878500580787659,0.985155314207077,2.3971517086029053,CANX,0.6205757111310959,1.9160188809037209,0.0,all,epithelial
913,Eye,0.7726176977157593,0.6018052697181702,0.0,0.0,0.8346562087535858,1.1991499364376068,3.320228338241577,CANX,1.1991499364376068,2.997874841094017,0.0,all,epithelial
914,Heart,1.0163770914077759,0.645838737487793,0.0,0.6056167036294937,1.1459727883338928,1.4821046590805054,2.7728230953216553,CANX,0.8764879554510117,2.7728230953216553,0.0,all,epithelial
915,Kidney,0.7279724478721619,0.6203244924545288,0.0,0.0,0.7882501482963562,1.187283456325531,2.892491340637207,CANX,1.187283456325531,2.892491340637207,0.0,all,epithelial
916,Large_Intestine,0.5063263773918152,0.5514641404151917,0.0,0.0,0.42958831787109375,0.936004027724266,2.422621488571167,CANX,0.936004027724266,2.340010069310665,0.0,all,epithelial
917,Liver,0.9807092547416687,0.7610089778900146,0.0,0.0,1.2482988834381104,1.5697028934955597,2.773024082183838,CANX,1.5697028934955597,2.773024082183838,0.0,all,epithelial
918,Lung,1.118200659751892,0.5901614427566528,0.0,0.7779669910669327,1.1974327564239502,1.544466495513916,2.727809190750122,CANX,0.7664995044469833,2.694215752184391,0.0,all,epithelial
919,Mammary,1.2568432092666626,0.6036429405212402,0.0,0.9276135414838791,1.29965478181839,1.6650830507278442,3.3379199504852295,CANX,0.7374695092439651,2.771287314593792,0.0,all,epithelial
920,Pancreas,0.9234825968742371,0.4925270974636078,0.0,0.6584038436412811,0.9710484147071838,1.2410383224487305,2.6099541187286377,CANX,0.5826344788074493,2.1149900406599045,0.0,all,epithelial
921,Prostate,1.0107777118682861,0.6944137811660767,0.0,0.5026740878820419,1.1007000803947449,1.5099048614501953,3.160477638244629,CANX,1.0072307735681534,3.0207510218024254,0.0,all,epithelial
922,Salivary_Gland,1.3601456880569458,0.6696682572364807,0.0,1.0789909958839417,1.4620569348335266,1.811943918466568,3.2677621841430664,CANX,0.7329529225826263,2.9113733023405075,0.0,all,epithelial
923,Small_Intestine,0.6898086667060852,0.6572103500366211,0.0,0.0,0.6393534541130066,1.2179228067398071,2.6783578395843506,CANX,1.2179228067398071,2.6783578395843506,0.0,all,epithelial
924,Thymus,1.4572094678878784,0.5615377426147461,0.0,1.2181994915008545,1.5243104100227356,1.775936335325241,3.395127058029175,CANX,0.5577368438243866,2.612541601061821,0.3815942257642746,all,epithelial
925,Tongue,0.6516347527503967,0.5006873607635498,0.0,0.0,0.6841697096824646,1.0196691155433655,2.2453339099884033,CANX,1.0196691155433655,2.2453339099884033,0.0,all,epithelial
926,Trachea,0.9360362887382507,0.6353285908699036,0.0,0.4765915870666504,1.0188530683517456,1.3789334893226624,3.0304818153381348,CANX,0.902341902256012,2.7324463427066803,0.0,all,epithelial
927,Uterus,1.0095092058181763,0.5547274947166443,0.0,0.7684565782546997,1.0884498357772827,1.3585845828056335,2.6941611766815186,CANX,0.5901280045509338,2.2437765896320343,0.0,all,epithelial
928,Bladder,0.06462959200143814,0.1572629064321518,0.0,0.0,0.0,0.0,1.8176380395889282,CASD1,0.0,0.0,0.0,all,epithelial
929,Eye,0.07382339984178543,0.24360717833042145,0.0,0.0,0.0,0.0,2.295149087905884,CASD1,0.0,0.0,0.0,all,epithelial
930,Heart,0.17621277272701263,0.2735674977302551,0.0,0.0,0.0,0.31110886484384537,1.526275396347046,CASD1,0.31110886484384537,0.7777721621096134,0.0,all,epithelial
931,Kidney,0.10178219527006149,0.27224916219711304,0.0,0.0,0.0,0.0,1.834242343902588,CASD1,0.0,0.0,0.0,all,epithelial
932,Large_Intestine,0.18874165415763855,0.33122795820236206,0.0,0.0,0.0,0.3579065725207329,2.188267469406128,CASD1,0.3579065725207329,0.8947664313018322,0.0,all,epithelial
933,Liver,0.07269122451543808,0.26089027523994446,0.0,0.0,0.0,0.0,2.0800981521606445,CASD1,0.0,0.0,0.0,all,epithelial
934,Lung,0.25612857937812805,0.35514551401138306,0.0,0.0,0.0,0.4808424413204193,2.207962989807129,CASD1,0.4808424413204193,1.2021061033010483,0.0,all,epithelial
935,Mammary,0.08347909152507782,0.2306438684463501,0.0,0.0,0.0,0.0,1.641388177871704,CASD1,0.0,0.0,0.0,all,epithelial
936,Pancreas,0.11113642156124115,0.23951202630996704,0.0,0.0,0.0,0.0859832614660263,1.8541831970214844,CASD1,0.0859832614660263,0.21495815366506577,0.0,all,epithelial
937,Prostate,0.11620388925075531,0.2883378565311432,0.0,0.0,0.0,0.0,2.089534282684326,CASD1,0.0,0.0,0.0,all,epithelial
938,Salivary_Gland,0.1173047199845314,0.26356980204582214,0.0,0.0,0.0,0.0,2.1961586475372314,CASD1,0.0,0.0,0.0,all,epithelial
939,Small_Intestine,0.05241668224334717,0.18423236906528473,0.0,0.0,0.0,0.0,1.7569977045059204,CASD1,0.0,0.0,0.0,all,epithelial
940,Thymus,0.13325618207454681,0.21153022348880768,0.0,0.0,0.0,0.2538449168205261,1.031538963317871,CASD1,0.2538449168205261,0.6346122920513153,0.0,all,epithelial
941,Tongue,0.018801692873239517,0.10433991998434067,0.0,0.0,0.0,0.0,1.4591985940933228,CASD1,0.0,0.0,0.0,all,epithelial
942,Trachea,0.09645094722509384,0.26628780364990234,0.0,0.0,0.0,0.0,1.8753858804702759,CASD1,0.0,0.0,0.0,all,epithelial
943,Uterus,0.08847974240779877,0.20226003229618073,0.0,0.0,0.0,0.0,1.1903797388076782,CASD1,0.0,0.0,0.0,all,epithelial
944,Bladder,0.4193727970123291,0.39573934674263,0.0,0.0,0.3675539493560791,0.6615138202905655,2.228081464767456,CEMIP2,0.6615138202905655,1.6537845507264137,0.0,all,epithelial
945,Eye,0.3567971885204315,0.4932521879673004,0.0,0.0,0.0,0.6295112818479538,2.5815396308898926,CEMIP2,0.6295112818479538,1.5737782046198845,0.0,all,epithelial
946,Heart,0.1644400954246521,0.26505932211875916,0.0,0.0,0.0,0.28331249207258224,1.5285340547561646,CEMIP2,0.28331249207258224,0.7082812301814556,0.0,all,epithelial
947,Kidney,0.017336895689368248,0.10371065139770508,0.0,0.0,0.0,0.0,1.2344963550567627,CEMIP2,0.0,0.0,0.0,all,epithelial
948,Large_Intestine,0.4070383608341217,0.49846047163009644,0.0,0.0,0.0,0.7274058759212494,3.1677141189575195,CEMIP2,0.7274058759212494,1.8185146898031235,0.0,all,epithelial
949,Liver,0.2665073871612549,0.504996120929718,0.0,0.0,0.0,0.335088774561882,2.4181389808654785,CEMIP2,0.335088774561882,0.837721936404705,0.0,all,epithelial
950,Lung,0.2733967900276184,0.38145217299461365,0.0,0.0,0.0,0.49274972826242447,2.5007753372192383,CEMIP2,0.49274972826242447,1.2318743206560612,0.0,all,epithelial
951,Mammary,0.28030234575271606,0.4627935588359833,0.0,0.0,0.0,0.5060092061758041,2.8288943767547607,CEMIP2,0.5060092061758041,1.2650230154395103,0.0,all,epithelial
952,Pancreas,0.08153634518384933,0.22806301712989807,0.0,0.0,0.0,0.0,2.173060417175293,CEMIP2,0.0,0.0,0.0,all,epithelial
953,Prostate,0.17736977338790894,0.3703117072582245,0.0,0.0,0.0,0.0,2.463836193084717,CEMIP2,0.0,0.0,0.0,all,epithelial
954,Salivary_Gland,0.11342432349920273,0.28455018997192383,0.0,0.0,0.0,0.0,3.178252935409546,CEMIP2,0.0,0.0,0.0,all,epithelial
955,Small_Intestine,0.4432578384876251,0.49439671635627747,0.0,0.0,0.37121087312698364,0.787988543510437,2.4816434383392334,CEMIP2,0.787988543510437,1.9699713587760925,0.0,all,epithelial
956,Thymus,0.19136390089988708,0.2982751429080963,0.0,0.0,0.0,0.3281565085053444,1.526557445526123,CEMIP2,0.3281565085053444,0.820391271263361,0.0,all,epithelial
957,Tongue,0.12145905196666718,0.31604620814323425,0.0,0.0,0.0,0.0,2.957780599594116,CEMIP2,0.0,0.0,0.0,all,epithelial
958,Trachea,0.15564286708831787,0.3462100327014923,0.0,0.0,0.0,0.0,2.140949010848999,CEMIP2,0.0,0.0,0.0,all,epithelial
959,Uterus,0.23236383497714996,0.3492622375488281,0.0,0.0,0.0,0.3974069207906723,2.1088192462921143,CEMIP2,0.3974069207906723,0.9935173019766808,0.0,all,epithelial
960,Bladder,0.15176710486412048,0.23373395204544067,0.0,0.0,0.0,0.28735121339559555,1.5999064445495605,CHPF,0.28735121339559555,0.7183780334889889,0.0,all,epithelial
961,Eye,0.13928930461406708,0.27322790026664734,0.0,0.0,0.0,0.21119051799178123,1.9350183010101318,CHPF,0.21119051799178123,0.5279762949794531,0.0,all,epithelial
962,Heart,0.28532785177230835,0.3428611159324646,0.0,0.0,0.20390920341014862,0.5033200234174728,1.8637865781784058,CHPF,0.5033200234174728,1.258300058543682,0.0,all,epithelial
963,Kidney,0.03397088125348091,0.15680743753910065,0.0,0.0,0.0,0.0,1.772035002708435,CHPF,0.0,0.0,0.0,all,epithelial
964,Large_Intestine,0.025792377069592476,0.12312614917755127,0.0,0.0,0.0,0.0,1.662695050239563,CHPF,0.0,0.0,0.0,all,epithelial
965,Liver,0.10703772306442261,0.24803417921066284,0.0,0.0,0.0,0.0,1.5861700773239136,CHPF,0.0,0.0,0.0,all,epithelial
966,Lung,0.25942862033843994,0.34328141808509827,0.0,0.0,0.0,0.50709368288517,2.0553627014160156,CHPF,0.50709368288517,1.267734207212925,0.0,all,epithelial
967,Mammary,0.21377497911453247,0.3677552342414856,0.0,0.0,0.0,0.41502587497234344,2.2197606563568115,CHPF,0.41502587497234344,1.0375646874308586,0.0,all,epithelial
968,Pancreas,0.18341852724552155,0.27643877267837524,0.0,0.0,0.0,0.3315794765949249,2.0972979068756104,CHPF,0.3315794765949249,0.8289486914873123,0.0,all,epithelial
969,Prostate,0.1608048528432846,0.33668896555900574,0.0,0.0,0.0,0.0,2.168588876724243,CHPF,0.0,0.0,0.0,all,epithelial
970,Salivary_Gland,0.19097357988357544,0.32890555262565613,0.0,0.0,0.0,0.3278171941637993,2.1176669597625732,CHPF,0.3278171941637993,0.8195429854094982,0.0,all,epithelial
971,Small_Intestine,0.07492813467979431,0.22381633520126343,0.0,0.0,0.0,0.0,1.9630762338638306,CHPF,0.0,0.0,0.0,all,epithelial
972,Thymus,0.30671343207359314,0.33551567792892456,0.0,0.0,0.24697580188512802,0.5352474004030228,1.4091473817825317,CHPF,0.5352474004030228,1.338118501007557,0.0,all,epithelial
973,Tongue,0.09248010069131851,0.21687841415405273,0.0,0.0,0.0,0.0,1.6348754167556763,CHPF,0.0,0.0,0.0,all,epithelial
974,Trachea,0.23362454771995544,0.3877238929271698,0.0,0.0,0.0,0.43751107156276703,2.3334903717041016,CHPF,0.43751107156276703,1.0937776789069176,0.0,all,epithelial
975,Uterus,0.294506698846817,0.3577168583869934,0.0,0.0,0.0,0.5474486649036407,1.4951952695846558,CHPF,0.5474486649036407,1.3686216622591019,0.0,all,epithelial
976,Bladder,0.07001879066228867,0.1651790738105774,0.0,0.0,0.0,0.0,1.6813008785247803,CHPF2,0.0,0.0,0.0,all,epithelial
977,Eye,0.05279700085520744,0.1882004290819168,0.0,0.0,0.0,0.0,2.130746364593506,CHPF2,0.0,0.0,0.0,all,epithelial
978,Heart,0.08726256340742111,0.18193335831165314,0.0,0.0,0.0,0.11121596209704876,1.4740771055221558,CHPF2,0.11121596209704876,0.2780399052426219,0.0,all,epithelial
979,Kidney,0.005757559556514025,0.0597003698348999,0.0,0.0,0.0,0.0,1.0726368427276611,CHPF2,0.0,0.0,0.0,all,epithelial
980,Large_Intestine,0.02829972840845585,0.12781022489070892,0.0,0.0,0.0,0.0,1.3411043882369995,CHPF2,0.0,0.0,0.0,all,epithelial
981,Liver,0.04246023669838905,0.2035950869321823,0.0,0.0,0.0,0.0,2.1631195545196533,CHPF2,0.0,0.0,0.0,all,epithelial
982,Lung,0.09271719306707382,0.2125476598739624,0.0,0.0,0.0,0.0,1.728234052658081,CHPF2,0.0,0.0,0.0,all,epithelial
983,Mammary,0.0571935810148716,0.19443179666996002,0.0,0.0,0.0,0.0,1.5995910167694092,CHPF2,0.0,0.0,0.0,all,epithelial
984,Pancreas,0.04691695049405098,0.14904184639453888,0.0,0.0,0.0,0.0,1.563097596168518,CHPF2,0.0,0.0,0.0,all,epithelial
985,Prostate,0.059957195073366165,0.2093428522348404,0.0,0.0,0.0,0.0,1.9976152181625366,CHPF2,0.0,0.0,0.0,all,epithelial
986,Salivary_Gland,0.057490959763526917,0.18232393264770508,0.0,0.0,0.0,0.0,1.6032270193099976,CHPF2,0.0,0.0,0.0,all,epithelial
987,Small_Intestine,0.05029969662427902,0.18107333779335022,0.0,0.0,0.0,0.0,1.455155849456787,CHPF2,0.0,0.0,0.0,all,epithelial
988,Thymus,0.09798117727041245,0.17332668602466583,0.0,0.0,0.0,0.18578331917524338,0.8858770728111267,CHPF2,0.18578331917524338,0.46445829793810844,0.0,all,epithelial
989,Tongue,0.02899455465376377,0.12710194289684296,0.0,0.0,0.0,0.0,1.5877166986465454,CHPF2,0.0,0.0,0.0,all,epithelial
990,Trachea,0.0778193548321724,0.23323489725589752,0.0,0.0,0.0,0.0,2.222508192062378,CHPF2,0.0,0.0,0.0,all,epithelial
991,Uterus,0.0962919369339943,0.20447149872779846,0.0,0.0,0.0,0.1476626843214035,1.2904307842254639,CHPF2,0.1476626843214035,0.36915671080350876,0.0,all,epithelial
992,Bladder,0.0006000272696837783,0.017726369202136993,0.0,0.0,0.0,0.0,0.7395203709602356,CHST1,0.0,0.0,0.0,all,epithelial
993,Eye,0.00552726024761796,0.06068578362464905,0.0,0.0,0.0,0.0,1.9373873472213745,CHST1,0.0,0.0,0.0,all,epithelial
994,Heart,0.004543059505522251,0.05599253997206688,0.0,0.0,0.0,0.0,1.2676016092300415,CHST1,0.0,0.0,0.0,all,epithelial
995,Kidney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHST1,0.0,0.0,0.0,all,epithelial
996,Large_Intestine,0.00012592013808898628,0.009557517245411873,0.0,0.0,0.0,0.0,0.7255518436431885,CHST1,0.0,0.0,0.0,all,epithelial
997,Liver,0.0009521791944280267,0.03794461861252785,0.0,0.0,0.0,0.0,1.512060523033142,CHST1,0.0,0.0,0.0,all,epithelial
998,Lung,0.00223396229557693,0.041269686073064804,0.0,0.0,0.0,0.0,1.4137605428695679,CHST1,0.0,0.0,0.0,all,epithelial
999,Mammary,0.01716313697397709,0.1045428141951561,0.0,0.0,0.0,0.0,1.6414440870285034,CHST1,0.0,0.0,0.0,all,epithelial
