,tissue_in_publication,mean,std,min,25%,50%,75%,max,gene,iqr,upper,lower,cell_type,compartment
3704,Liver,0.00874793529510498,0.11158668994903564,0.0,0.0,0.0,0.0,2.0643210411071777,GALNT5,0.0,0.0,0.0,all,immune
3705,Lung,0.0005540615529753268,0.024134473875164986,0.0,0.0,0.0,0.0,1.3995647430419922,GALNT5,0.0,0.0,0.0,all,immune
3706,Lymph_Node,0.0019355228869244456,0.042219433933496475,0.0,0.0,0.0,0.0,2.359985113143921,GALNT5,0.0,0.0,0.0,all,immune
3707,Mammary,0.0009903796017169952,0.035517238080501556,0.0,0.0,0.0,0.0,1.3459192514419556,GALNT5,0.0,0.0,0.0,all,immune
3708,Muscle,0.001840465352870524,0.037705764174461365,0.0,0.0,0.0,0.0,0.9341768026351929,GALNT5,0.0,0.0,0.0,all,immune
3709,Pancreas,0.0023915106430649757,0.048685282468795776,0.0,0.0,0.0,0.0,1.226265788078308,GALNT5,0.0,0.0,0.0,all,immune
3710,Prostate,0.0004701801808550954,0.02415851689875126,0.0,0.0,0.0,0.0,1.241275668144226,GALNT5,0.0,0.0,0.0,all,immune
3711,Salivary_Gland,0.009634707123041153,0.0993572473526001,0.0,0.0,0.0,0.0,2.125856637954712,GALNT5,0.0,0.0,0.0,all,immune
3712,Skin,0.0012227179249748588,0.03486812487244606,0.0,0.0,0.0,0.0,1.2440812587738037,GALNT5,0.0,0.0,0.0,all,immune
3713,Small_Intestine,0.0025171139277517796,0.050234511494636536,0.0,0.0,0.0,0.0,1.5299497842788696,GALNT5,0.0,0.0,0.0,all,immune
3714,Spleen,0.00289893988519907,0.05237650126218796,0.0,0.0,0.0,0.0,2.1897926330566406,GALNT5,0.0,0.0,0.0,all,immune
3715,Thymus,0.005238319747149944,0.07576104253530502,0.0,0.0,0.0,0.0,2.369887351989746,GALNT5,0.0,0.0,0.0,all,immune
3716,Tongue,7.723669114056975e-05,0.003098122077062726,0.0,0.0,0.0,0.0,0.12427383661270142,GALNT5,0.0,0.0,0.0,all,immune
3717,Trachea,0.00016019427857827395,0.008064000867307186,0.0,0.0,0.0,0.0,0.40593230724334717,GALNT5,0.0,0.0,0.0,all,immune
3718,Uterus,0.005667028483003378,0.08138178288936615,0.0,0.0,0.0,0.0,1.494926929473877,GALNT5,0.0,0.0,0.0,all,immune
3719,Vasculature,0.0038266440387815237,0.05511349439620972,0.0,0.0,0.0,0.0,1.2583264112472534,GALNT5,0.0,0.0,0.0,all,immune
3720,Bladder,0.11818917095661163,0.34475040435791016,0.0,0.0,0.0,0.0,2.921800136566162,GALNT6,0.0,0.0,0.0,all,immune
3721,Blood,0.06959916651248932,0.24023643136024475,0.0,0.0,0.0,0.0,2.163346529006958,GALNT6,0.0,0.0,0.0,all,immune
3722,Bone_Marrow,0.06365818530321121,0.22230900824069977,0.0,0.0,0.0,0.0,2.028521776199341,GALNT6,0.0,0.0,0.0,all,immune
3723,Eye,0.10871680825948715,0.3304591774940491,0.0,0.0,0.0,0.0,2.3656206130981445,GALNT6,0.0,0.0,0.0,all,immune
3724,Fat,0.0863533616065979,0.26418325304985046,0.0,0.0,0.0,0.0,2.3357362747192383,GALNT6,0.0,0.0,0.0,all,immune
3725,Heart,0.021264510229229927,0.14578209817409515,0.0,0.0,0.0,0.0,0.9994319677352905,GALNT6,0.0,0.0,0.0,all,immune
3726,Kidney,0.07544948160648346,0.26025068759918213,0.0,0.0,0.0,0.0,1.6170005798339844,GALNT6,0.0,0.0,0.0,all,immune
3727,Large_Intestine,0.09955053776502609,0.3548470437526703,0.0,0.0,0.0,0.0,2.6718149185180664,GALNT6,0.0,0.0,0.0,all,immune
3728,Liver,0.10109993070363998,0.2997875213623047,0.0,0.0,0.0,0.0,2.0521037578582764,GALNT6,0.0,0.0,0.0,all,immune
3729,Lung,0.21807551383972168,0.35581326484680176,0.0,0.0,0.0,0.4213019758462906,2.4677793979644775,GALNT6,0.4213019758462906,1.0532549396157265,0.0,all,immune
3730,Lymph_Node,0.041205693036317825,0.2051960974931717,0.0,0.0,0.0,0.0,2.2787270545959473,GALNT6,0.0,0.0,0.0,all,immune
3731,Mammary,0.05072550103068352,0.2561989426612854,0.0,0.0,0.0,0.0,2.1668756008148193,GALNT6,0.0,0.0,0.0,all,immune
3732,Muscle,0.18931718170642853,0.4083370268344879,0.0,0.0,0.0,0.0,2.69854474067688,GALNT6,0.0,0.0,0.0,all,immune
3733,Pancreas,0.17629282176494598,0.3739813268184662,0.0,0.0,0.0,0.0,2.181905746459961,GALNT6,0.0,0.0,0.0,all,immune
3734,Prostate,0.09977554529905319,0.32555511593818665,0.0,0.0,0.0,0.0,2.252664804458618,GALNT6,0.0,0.0,0.0,all,immune
3735,Salivary_Gland,0.1366506963968277,0.35887211561203003,0.0,0.0,0.0,0.0,2.35364031791687,GALNT6,0.0,0.0,0.0,all,immune
3736,Skin,0.06900527328252792,0.28478410840034485,0.0,0.0,0.0,0.0,2.483654737472534,GALNT6,0.0,0.0,0.0,all,immune
3737,Small_Intestine,0.08845330774784088,0.30322468280792236,0.0,0.0,0.0,0.0,2.3813931941986084,GALNT6,0.0,0.0,0.0,all,immune
3738,Spleen,0.08194758743047714,0.26479628682136536,0.0,0.0,0.0,0.0,2.1810340881347656,GALNT6,0.0,0.0,0.0,all,immune
3739,Thymus,0.05046170949935913,0.22709934413433075,0.0,0.0,0.0,0.0,2.4128775596618652,GALNT6,0.0,0.0,0.0,all,immune
3740,Tongue,0.128374844789505,0.3542766869068146,0.0,0.0,0.0,0.0,2.387056827545166,GALNT6,0.0,0.0,0.0,all,immune
3741,Trachea,0.13487428426742554,0.35907381772994995,0.0,0.0,0.0,0.0,2.2990379333496094,GALNT6,0.0,0.0,0.0,all,immune
3742,Uterus,0.15917661786079407,0.36487117409706116,0.0,0.0,0.0,0.0,2.1028006076812744,GALNT6,0.0,0.0,0.0,all,immune
3743,Vasculature,0.1905471235513687,0.3554321825504303,0.0,0.0,0.0,0.2979017496109009,2.1861608028411865,GALNT6,0.2979017496109009,0.7447543740272522,0.0,all,immune
3744,Bladder,0.09492480009794235,0.2920548915863037,0.0,0.0,0.0,0.0,2.034855604171753,GALNT7,0.0,0.0,0.0,all,immune
3745,Blood,0.14708416163921356,0.3714248836040497,0.0,0.0,0.0,0.0,2.68571400642395,GALNT7,0.0,0.0,0.0,all,immune
3746,Bone_Marrow,0.2028217911720276,0.4209814965724945,0.0,0.0,0.0,0.0,2.4722373485565186,GALNT7,0.0,0.0,0.0,all,immune
3747,Eye,0.11360413581132889,0.3093815743923187,0.0,0.0,0.0,0.0,2.0521037578582764,GALNT7,0.0,0.0,0.0,all,immune
3748,Fat,0.14691993594169617,0.33292847871780396,0.0,0.0,0.0,0.0,2.4829838275909424,GALNT7,0.0,0.0,0.0,all,immune
3749,Heart,0.11200085282325745,0.34372612833976746,0.0,0.0,0.0,0.0,1.3463398218154907,GALNT7,0.0,0.0,0.0,all,immune
3750,Kidney,0.10723205655813217,0.30314022302627563,0.0,0.0,0.0,0.0,1.8156967163085938,GALNT7,0.0,0.0,0.0,all,immune
3751,Large_Intestine,0.050808705389499664,0.24750535190105438,0.0,0.0,0.0,0.0,2.026231527328491,GALNT7,0.0,0.0,0.0,all,immune
3752,Liver,0.14960698783397675,0.3626041114330292,0.0,0.0,0.0,0.0,2.1785991191864014,GALNT7,0.0,0.0,0.0,all,immune
3753,Lung,0.11981847882270813,0.2857944965362549,0.0,0.0,0.0,0.0,2.372234582901001,GALNT7,0.0,0.0,0.0,all,immune
3754,Lymph_Node,0.08627928048372269,0.2907858192920685,0.0,0.0,0.0,0.0,2.3888535499572754,GALNT7,0.0,0.0,0.0,all,immune
3755,Mammary,0.07213076204061508,0.3061217665672302,0.0,0.0,0.0,0.0,2.14128041267395,GALNT7,0.0,0.0,0.0,all,immune
3756,Muscle,0.09605088084936142,0.28604406118392944,0.0,0.0,0.0,0.0,1.959227442741394,GALNT7,0.0,0.0,0.0,all,immune
3757,Pancreas,0.1957709938287735,0.3891904950141907,0.0,0.0,0.0,0.0,2.1570112705230713,GALNT7,0.0,0.0,0.0,all,immune
3758,Prostate,0.07873301208019257,0.2653792202472687,0.0,0.0,0.0,0.0,1.9299668073654175,GALNT7,0.0,0.0,0.0,all,immune
3759,Salivary_Gland,0.11036679148674011,0.31683775782585144,0.0,0.0,0.0,0.0,2.2360763549804688,GALNT7,0.0,0.0,0.0,all,immune
3760,Skin,0.039102569222450256,0.21000629663467407,0.0,0.0,0.0,0.0,2.099337100982666,GALNT7,0.0,0.0,0.0,all,immune
3761,Small_Intestine,0.06133394315838814,0.2505878508090973,0.0,0.0,0.0,0.0,1.9435139894485474,GALNT7,0.0,0.0,0.0,all,immune
3762,Spleen,0.11943397670984268,0.33305823802948,0.0,0.0,0.0,0.0,3.1750080585479736,GALNT7,0.0,0.0,0.0,all,immune
3763,Thymus,0.0872279554605484,0.29128924012184143,0.0,0.0,0.0,0.0,2.465066432952881,GALNT7,0.0,0.0,0.0,all,immune
3764,Tongue,0.08940979093313217,0.285304456949234,0.0,0.0,0.0,0.0,1.8575985431671143,GALNT7,0.0,0.0,0.0,all,immune
3765,Trachea,0.07769633829593658,0.2718918025493622,0.0,0.0,0.0,0.0,2.1487720012664795,GALNT7,0.0,0.0,0.0,all,immune
3766,Uterus,0.06466615945100784,0.22943876683712006,0.0,0.0,0.0,0.0,1.5153769254684448,GALNT7,0.0,0.0,0.0,all,immune
3767,Vasculature,0.18160615861415863,0.33923089504241943,0.0,0.0,0.0,0.29483163356781006,2.0605456829071045,GALNT7,0.29483163356781006,0.7370790839195251,0.0,all,immune
3768,Bladder,0.0007365576457232237,0.027111640200018883,0.0,0.0,0.0,0.0,1.476157307624817,GALNT8,0.0,0.0,0.0,all,immune
3769,Blood,0.0004025473026558757,0.0196219552308321,0.0,0.0,0.0,0.0,1.6893550157546997,GALNT8,0.0,0.0,0.0,all,immune
3770,Bone_Marrow,0.0014195314142853022,0.03797873482108116,0.0,0.0,0.0,0.0,1.581398367881775,GALNT8,0.0,0.0,0.0,all,immune
3771,Eye,0.005809726193547249,0.08924759924411774,0.0,0.0,0.0,0.0,1.4421958923339844,GALNT8,0.0,0.0,0.0,all,immune
3772,Fat,0.006508131045848131,0.07647331058979034,0.0,0.0,0.0,0.0,1.2761012315750122,GALNT8,0.0,0.0,0.0,all,immune
3773,Heart,0.030643105506896973,0.2100783735513687,0.0,0.0,0.0,0.0,1.4402259588241577,GALNT8,0.0,0.0,0.0,all,immune
3774,Kidney,0.0009394155931659043,0.02991415560245514,0.0,0.0,0.0,0.0,0.9525673985481262,GALNT8,0.0,0.0,0.0,all,immune
3775,Large_Intestine,0.001213819719851017,0.03955697640776634,0.0,0.0,0.0,0.0,1.5547980070114136,GALNT8,0.0,0.0,0.0,all,immune
3776,Liver,0.001239339355379343,0.043142057955265045,0.0,0.0,0.0,0.0,1.5248678922653198,GALNT8,0.0,0.0,0.0,all,immune
3777,Lung,0.00029076694045215845,0.01760856620967388,0.0,0.0,0.0,0.0,1.5076652765274048,GALNT8,0.0,0.0,0.0,all,immune
3778,Lymph_Node,0.0020759636536240578,0.046452783048152924,0.0,0.0,0.0,0.0,1.881962537765503,GALNT8,0.0,0.0,0.0,all,immune
3779,Mammary,0.005138877779245377,0.08283442258834839,0.0,0.0,0.0,0.0,1.539372205734253,GALNT8,0.0,0.0,0.0,all,immune
3780,Muscle,0.003968845121562481,0.06755447387695312,0.0,0.0,0.0,0.0,1.3065041303634644,GALNT8,0.0,0.0,0.0,all,immune
3781,Pancreas,0.002317710779607296,0.05091462284326553,0.0,0.0,0.0,0.0,1.4526423215866089,GALNT8,0.0,0.0,0.0,all,immune
3782,Prostate,0.0005388392019085586,0.027685724198818207,0.0,0.0,0.0,0.0,1.4225355386734009,GALNT8,0.0,0.0,0.0,all,immune
3783,Salivary_Gland,0.00272260676138103,0.051992256194353104,0.0,0.0,0.0,0.0,1.481913685798645,GALNT8,0.0,0.0,0.0,all,immune
3784,Skin,0.007603192701935768,0.09668257087469101,0.0,0.0,0.0,0.0,1.6496609449386597,GALNT8,0.0,0.0,0.0,all,immune
3785,Small_Intestine,0.003111150348559022,0.056294385343790054,0.0,0.0,0.0,0.0,1.3488694429397583,GALNT8,0.0,0.0,0.0,all,immune
3786,Spleen,0.002104350831359625,0.04518162086606026,0.0,0.0,0.0,0.0,1.4468998908996582,GALNT8,0.0,0.0,0.0,all,immune
3787,Thymus,0.002437714021652937,0.050122570246458054,0.0,0.0,0.0,0.0,1.5431219339370728,GALNT8,0.0,0.0,0.0,all,immune
3788,Tongue,0.0028891158290207386,0.056357722729444504,0.0,0.0,0.0,0.0,1.3262834548950195,GALNT8,0.0,0.0,0.0,all,immune
3789,Trachea,0.0021166298538446426,0.04389382526278496,0.0,0.0,0.0,0.0,1.1992106437683105,GALNT8,0.0,0.0,0.0,all,immune
3790,Uterus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GALNT8,0.0,0.0,0.0,all,immune
3791,Vasculature,0.0013238650280982256,0.04241938516497612,0.0,0.0,0.0,0.0,1.8826706409454346,GALNT8,0.0,0.0,0.0,all,immune
3792,Bladder,9.609360859030858e-05,0.009942815639078617,0.0,0.0,0.0,0.0,1.0288742780685425,GALNT9,0.0,0.0,0.0,all,immune
3793,Blood,0.0004335094999987632,0.019941983744502068,0.0,0.0,0.0,0.0,1.5043885707855225,GALNT9,0.0,0.0,0.0,all,immune
3794,Bone_Marrow,0.000657453783787787,0.023683469742536545,0.0,0.0,0.0,0.0,1.143989086151123,GALNT9,0.0,0.0,0.0,all,immune
3795,Eye,0.0017953282222151756,0.03403685614466667,0.0,0.0,0.0,0.0,0.7151510715484619,GALNT9,0.0,0.0,0.0,all,immune
3796,Fat,0.0008179126307368279,0.026069926097989082,0.0,0.0,0.0,0.0,1.2554479837417603,GALNT9,0.0,0.0,0.0,all,immune
3797,Heart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GALNT9,0.0,0.0,0.0,all,immune
3798,Kidney,0.0010913428850471973,0.02515990287065506,0.0,0.0,0.0,0.0,0.6760944128036499,GALNT9,0.0,0.0,0.0,all,immune
3799,Large_Intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GALNT9,0.0,0.0,0.0,all,immune
3800,Liver,0.00022690865444019437,0.011171720921993256,0.0,0.0,0.0,0.0,0.5500265955924988,GALNT9,0.0,0.0,0.0,all,immune
3801,Lung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GALNT9,0.0,0.0,0.0,all,immune
3802,Lymph_Node,0.0009589328547008336,0.032117750495672226,0.0,0.0,0.0,0.0,1.7414005994796753,GALNT9,0.0,0.0,0.0,all,immune
3803,Mammary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GALNT9,0.0,0.0,0.0,all,immune
3804,Muscle,0.00043581181671470404,0.019562959671020508,0.0,0.0,0.0,0.0,0.878160834312439,GALNT9,0.0,0.0,0.0,all,immune
3805,Pancreas,0.00040802141302265227,0.020527111366391182,0.0,0.0,0.0,0.0,1.0327022075653076,GALNT9,0.0,0.0,0.0,all,immune
3806,Prostate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GALNT9,0.0,0.0,0.0,all,immune
3807,Salivary_Gland,0.00031274810316972435,0.018589753657579422,0.0,0.0,0.0,0.0,1.2841641902923584,GALNT9,0.0,0.0,0.0,all,immune
3808,Skin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GALNT9,0.0,0.0,0.0,all,immune
3809,Small_Intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GALNT9,0.0,0.0,0.0,all,immune
3810,Spleen,0.00042600571759976447,0.020451627671718597,0.0,0.0,0.0,0.0,1.7494994401931763,GALNT9,0.0,0.0,0.0,all,immune
3811,Thymus,0.000987446866929531,0.03254904970526695,0.0,0.0,0.0,0.0,1.3781006336212158,GALNT9,0.0,0.0,0.0,all,immune
3812,Tongue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GALNT9,0.0,0.0,0.0,all,immune
3813,Trachea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GALNT9,0.0,0.0,0.0,all,immune
3814,Uterus,0.0016900512855499983,0.03615463897585869,0.0,0.0,0.0,0.0,0.8022106885910034,GALNT9,0.0,0.0,0.0,all,immune
3815,Vasculature,9.173552098218352e-05,0.0056257895193994045,0.0,0.0,0.0,0.0,0.34501728415489197,GALNT9,0.0,0.0,0.0,all,immune
3816,Bladder,0.06341536343097687,0.2448521852493286,0.0,0.0,0.0,0.0,2.0354340076446533,GALT,0.0,0.0,0.0,all,immune
3817,Blood,0.08095255494117737,0.26185691356658936,0.0,0.0,0.0,0.0,2.1469342708587646,GALT,0.0,0.0,0.0,all,immune
3818,Bone_Marrow,0.10822277516126633,0.3021238148212433,0.0,0.0,0.0,0.0,2.20269513130188,GALT,0.0,0.0,0.0,all,immune
3819,Eye,0.06645132601261139,0.2513195872306824,0.0,0.0,0.0,0.0,1.5413886308670044,GALT,0.0,0.0,0.0,all,immune
3820,Fat,0.0818682461977005,0.23460468649864197,0.0,0.0,0.0,0.0,1.9465104341506958,GALT,0.0,0.0,0.0,all,immune
3821,Heart,0.0389462448656559,0.18846441805362701,0.0,0.0,0.0,0.0,1.037384033203125,GALT,0.0,0.0,0.0,all,immune
3822,Kidney,0.08629114925861359,0.2715861201286316,0.0,0.0,0.0,0.0,1.6064047813415527,GALT,0.0,0.0,0.0,all,immune
3823,Large_Intestine,0.05024459958076477,0.24232272803783417,0.0,0.0,0.0,0.0,2.0415337085723877,GALT,0.0,0.0,0.0,all,immune
3824,Liver,0.045721229165792465,0.20438383519649506,0.0,0.0,0.0,0.0,1.5901989936828613,GALT,0.0,0.0,0.0,all,immune
3825,Lung,0.09302600473165512,0.23352766036987305,0.0,0.0,0.0,0.0,2.1056458950042725,GALT,0.0,0.0,0.0,all,immune
3826,Lymph_Node,0.09824320673942566,0.30767884850502014,0.0,0.0,0.0,0.0,2.4353911876678467,GALT,0.0,0.0,0.0,all,immune
3827,Mammary,0.03370508551597595,0.20722462236881256,0.0,0.0,0.0,0.0,1.598645806312561,GALT,0.0,0.0,0.0,all,immune
3828,Muscle,0.05217152461409569,0.22864007949829102,0.0,0.0,0.0,0.0,1.9883103370666504,GALT,0.0,0.0,0.0,all,immune
3829,Pancreas,0.07926566898822784,0.2519349455833435,0.0,0.0,0.0,0.0,1.7467567920684814,GALT,0.0,0.0,0.0,all,immune
3830,Prostate,0.08340511471033096,0.2970312237739563,0.0,0.0,0.0,0.0,2.044748067855835,GALT,0.0,0.0,0.0,all,immune
3831,Salivary_Gland,0.08986840397119522,0.28468117117881775,0.0,0.0,0.0,0.0,2.0544724464416504,GALT,0.0,0.0,0.0,all,immune
3832,Skin,0.023880690336227417,0.16721437871456146,0.0,0.0,0.0,0.0,2.0171380043029785,GALT,0.0,0.0,0.0,all,immune
3833,Small_Intestine,0.06554438173770905,0.2514759600162506,0.0,0.0,0.0,0.0,1.7797772884368896,GALT,0.0,0.0,0.0,all,immune
3834,Spleen,0.08812549710273743,0.27142131328582764,0.0,0.0,0.0,0.0,1.963427186012268,GALT,0.0,0.0,0.0,all,immune
3835,Thymus,0.11020754277706146,0.3197438716888428,0.0,0.0,0.0,0.0,2.2556540966033936,GALT,0.0,0.0,0.0,all,immune
3836,Tongue,0.09164749830961227,0.3085169792175293,0.0,0.0,0.0,0.0,1.8962563276290894,GALT,0.0,0.0,0.0,all,immune
3837,Trachea,0.07700987160205841,0.2611592710018158,0.0,0.0,0.0,0.0,1.7494994401931763,GALT,0.0,0.0,0.0,all,immune
3838,Uterus,0.07138942182064056,0.27104100584983826,0.0,0.0,0.0,0.0,2.020535469055176,GALT,0.0,0.0,0.0,all,immune
3839,Vasculature,0.07957752048969269,0.2444503903388977,0.0,0.0,0.0,0.0,1.934680461883545,GALT,0.0,0.0,0.0,all,immune
3840,Bladder,0.18973882496356964,0.38805949687957764,0.0,0.0,0.0,0.0,2.1232612133026123,GANAB,0.0,0.0,0.0,all,immune
3841,Blood,0.1947229951620102,0.3921630084514618,0.0,0.0,0.0,0.0,2.5384111404418945,GANAB,0.0,0.0,0.0,all,immune
3842,Bone_Marrow,0.2375200092792511,0.41113102436065674,0.0,0.0,0.0,0.436736099421978,2.1367642879486084,GANAB,0.436736099421978,1.091840248554945,0.0,all,immune
3843,Eye,0.2087344229221344,0.3988586664199829,0.0,0.0,0.0,0.0,1.7387861013412476,GANAB,0.0,0.0,0.0,all,immune
3844,Fat,0.2844530940055847,0.40446436405181885,0.0,0.0,0.0,0.5600125193595886,2.12520694732666,GANAB,0.5600125193595886,1.4000312983989716,0.0,all,immune
3845,Heart,0.20607487857341766,0.5005936622619629,0.0,0.0,0.0,0.0,1.9689747095108032,GANAB,0.0,0.0,0.0,all,immune
3846,Kidney,0.16000883281230927,0.36424553394317627,0.0,0.0,0.0,0.0,1.616838812828064,GANAB,0.0,0.0,0.0,all,immune
3847,Large_Intestine,0.09261131286621094,0.31918269395828247,0.0,0.0,0.0,0.0,2.020535469055176,GANAB,0.0,0.0,0.0,all,immune
3848,Liver,0.25166741013526917,0.4371897876262665,0.0,0.0,0.0,0.5615790784358978,2.041825294494629,GANAB,0.5615790784358978,1.4039476960897446,0.0,all,immune
3849,Lung,0.2082376480102539,0.3582657277584076,0.0,0.0,0.0,0.39001084864139557,2.3721609115600586,GANAB,0.39001084864139557,0.9750271216034889,0.0,all,immune
3850,Lymph_Node,0.17887066304683685,0.3914690315723419,0.0,0.0,0.0,0.0,2.5897254943847656,GANAB,0.0,0.0,0.0,all,immune
3851,Mammary,0.12973803281784058,0.3932288885116577,0.0,0.0,0.0,0.0,2.06672739982605,GANAB,0.0,0.0,0.0,all,immune
3852,Muscle,0.21889154613018036,0.41353726387023926,0.0,0.0,0.0,0.0,2.1759402751922607,GANAB,0.0,0.0,0.0,all,immune
3853,Pancreas,0.33725813031196594,0.4636480510234833,0.0,0.0,0.0,0.6850467920303345,2.1720263957977295,GANAB,0.6850467920303345,1.7126169800758362,0.0,all,immune
3854,Prostate,0.17461185157299042,0.39655378460884094,0.0,0.0,0.0,0.0,2.099337100982666,GANAB,0.0,0.0,0.0,all,immune
3855,Salivary_Gland,0.19520393013954163,0.3971734344959259,0.0,0.0,0.0,0.0,2.107866048812866,GANAB,0.0,0.0,0.0,all,immune
3856,Skin,0.14145523309707642,0.377352774143219,0.0,0.0,0.0,0.0,2.182894468307495,GANAB,0.0,0.0,0.0,all,immune
3857,Small_Intestine,0.11676494032144547,0.32567310333251953,0.0,0.0,0.0,0.0,2.098395347595215,GANAB,0.0,0.0,0.0,all,immune
3858,Spleen,0.21881720423698425,0.405548632144928,0.0,0.0,0.0,0.3280898705124855,2.3042969703674316,GANAB,0.3280898705124855,0.8202246762812138,0.0,all,immune
3859,Thymus,0.21327565610408783,0.4208223521709442,0.0,0.0,0.0,0.0,2.5419981479644775,GANAB,0.0,0.0,0.0,all,immune
3860,Tongue,0.19303493201732635,0.4119555950164795,0.0,0.0,0.0,0.0,1.9970647096633911,GANAB,0.0,0.0,0.0,all,immune
3861,Trachea,0.2019970864057541,0.3947976529598236,0.0,0.0,0.0,0.0,2.215930223464966,GANAB,0.0,0.0,0.0,all,immune
3862,Uterus,0.21162299811840057,0.4229252338409424,0.0,0.0,0.0,0.0,2.3377065658569336,GANAB,0.0,0.0,0.0,all,immune
3863,Vasculature,0.28181007504463196,0.40624263882637024,0.0,0.0,0.0,0.5620155930519104,2.0521037578582764,GANAB,0.5620155930519104,1.405038982629776,0.0,all,immune
3864,Bladder,0.0401938334107399,0.18782420456409454,0.0,0.0,0.0,0.0,2.0703511238098145,GANC,0.0,0.0,0.0,all,immune
3865,Blood,0.07759366184473038,0.2560877799987793,0.0,0.0,0.0,0.0,2.411952495574951,GANC,0.0,0.0,0.0,all,immune
3866,Bone_Marrow,0.08699445426464081,0.27100124955177307,0.0,0.0,0.0,0.0,2.0256597995758057,GANC,0.0,0.0,0.0,all,immune
3867,Eye,0.07277155667543411,0.2477508783340454,0.0,0.0,0.0,0.0,1.582780122756958,GANC,0.0,0.0,0.0,all,immune
3868,Fat,0.0613863468170166,0.19668243825435638,0.0,0.0,0.0,0.0,1.7810075283050537,GANC,0.0,0.0,0.0,all,immune
3869,Heart,0.09165359288454056,0.3598058521747589,0.0,0.0,0.0,0.0,1.756799340248108,GANC,0.0,0.0,0.0,all,immune
3870,Kidney,0.08555570989847183,0.2762700915336609,0.0,0.0,0.0,0.0,1.6525548696517944,GANC,0.0,0.0,0.0,all,immune
3871,Large_Intestine,0.019532227888703346,0.1511388123035431,0.0,0.0,0.0,0.0,2.0912113189697266,GANC,0.0,0.0,0.0,all,immune
3872,Liver,0.06009339913725853,0.22988420724868774,0.0,0.0,0.0,0.0,1.6145776510238647,GANC,0.0,0.0,0.0,all,immune
3873,Lung,0.07763180881738663,0.2280535101890564,0.0,0.0,0.0,0.0,2.1040639877319336,GANC,0.0,0.0,0.0,all,immune
3874,Lymph_Node,0.0761445015668869,0.2645764648914337,0.0,0.0,0.0,0.0,2.336298704147339,GANC,0.0,0.0,0.0,all,immune
3875,Mammary,0.0292823389172554,0.18760283291339874,0.0,0.0,0.0,0.0,1.5892671346664429,GANC,0.0,0.0,0.0,all,immune
3876,Muscle,0.039306145161390305,0.1810673326253891,0.0,0.0,0.0,0.0,1.6498308181762695,GANC,0.0,0.0,0.0,all,immune
3877,Pancreas,0.07624930143356323,0.2437126785516739,0.0,0.0,0.0,0.0,1.657090663909912,GANC,0.0,0.0,0.0,all,immune
3878,Prostate,0.06731081008911133,0.2567732036113739,0.0,0.0,0.0,0.0,1.9292120933532715,GANC,0.0,0.0,0.0,all,immune
3879,Salivary_Gland,0.08417879790067673,0.27257147431373596,0.0,0.0,0.0,0.0,2.1502790451049805,GANC,0.0,0.0,0.0,all,immune
3880,Skin,0.028626278042793274,0.17597734928131104,0.0,0.0,0.0,0.0,2.128460645675659,GANC,0.0,0.0,0.0,all,immune
3881,Small_Intestine,0.021806197240948677,0.14477324485778809,0.0,0.0,0.0,0.0,1.5944089889526367,GANC,0.0,0.0,0.0,all,immune
3882,Spleen,0.07204102724790573,0.24075551331043243,0.0,0.0,0.0,0.0,2.024233102798462,GANC,0.0,0.0,0.0,all,immune
3883,Thymus,0.07631096243858337,0.2733607590198517,0.0,0.0,0.0,0.0,2.270378828048706,GANC,0.0,0.0,0.0,all,immune
3884,Tongue,0.06584534794092178,0.24716393649578094,0.0,0.0,0.0,0.0,1.6580358743667603,GANC,0.0,0.0,0.0,all,immune
3885,Trachea,0.04181428998708725,0.1913948804140091,0.0,0.0,0.0,0.0,1.9708330631256104,GANC,0.0,0.0,0.0,all,immune
3886,Uterus,0.032286860048770905,0.1754418909549713,0.0,0.0,0.0,0.0,1.5675874948501587,GANC,0.0,0.0,0.0,all,immune
3887,Vasculature,0.09062779694795609,0.24791038036346436,0.0,0.0,0.0,0.0,1.9076495170593262,GANC,0.0,0.0,0.0,all,immune
3888,Bladder,0.017960816621780396,0.12505699694156647,0.0,0.0,0.0,0.0,1.5466028451919556,GBA,0.0,0.0,0.0,all,immune
3889,Blood,0.03487331420183182,0.185215026140213,0.0,0.0,0.0,0.0,2.187330484390259,GBA,0.0,0.0,0.0,all,immune
3890,Bone_Marrow,0.06548333913087845,0.23842118680477142,0.0,0.0,0.0,0.0,2.060027837753296,GBA,0.0,0.0,0.0,all,immune
3891,Eye,0.018107179552316666,0.11687526106834412,0.0,0.0,0.0,0.0,1.3452889919281006,GBA,0.0,0.0,0.0,all,immune
3892,Fat,0.031826406717300415,0.1462787389755249,0.0,0.0,0.0,0.0,1.6633881330490112,GBA,0.0,0.0,0.0,all,immune
