,compartment,mean,std,min,25%,50%,75%,max,gene,iqr,upper,lower,cell_type,tissue_in_publication
208,immune,0.00040487328078597784,0.019895419478416443,0.0,0.0,0.0,0.0,1.9217058420181274,HS3ST4,0.0,0.0,0.0,all,all
209,immune,0.00020055254572071135,0.01499615702778101,0.0,0.0,0.0,0.0,2.069141387939453,HS3ST5,0.0,0.0,0.0,all,all
210,immune,6.131337431725115e-05,0.007672061678022146,0.0,0.0,0.0,0.0,1.4806008338928223,HS3ST6,0.0,0.0,0.0,all,all
211,immune,0.04591714218258858,0.2027057558298111,0.0,0.0,0.0,0.0,2.6282973289489746,HS6ST1,0.0,0.0,0.0,all,all
212,immune,0.00019702785357367247,0.014533684588968754,0.0,0.0,0.0,0.0,1.7548190355300903,HS6ST2,0.0,0.0,0.0,all,all
213,immune,0.00012102639448130503,0.009983586147427559,0.0,0.0,0.0,0.0,1.8030989170074463,HS6ST3,0.0,0.0,0.0,all,all
214,immune,1.052738070487976,0.9243296384811401,0.0,0.0,1.097280740737915,1.618098258972168,6.7200727462768555,HSP90B1,1.618098258972168,4.04524564743042,0.0,all,all
215,immune,0.9234519004821777,0.8744599223136902,0.0,0.0,0.9525021910667419,1.4965388774871826,6.285214424133301,HSPA5,1.4965388774871826,3.7413471937179565,0.0,all,all
216,immune,0.0009424163727089763,0.030172988772392273,0.0,0.0,0.0,0.0,1.6942330598831177,HYAL1,0.0,0.0,0.0,all,all
217,immune,0.032184772193431854,0.16201160848140717,0.0,0.0,0.0,0.0,2.9659738540649414,HYAL2,0.0,0.0,0.0,all,all
218,immune,0.006940972059965134,0.07804650068283081,0.0,0.0,0.0,0.0,2.445594549179077,HYAL3,0.0,0.0,0.0,all,all
219,immune,4.62727366539184e-05,0.006382879801094532,0.0,0.0,0.0,0.0,1.4609755277633667,HYAL4,0.0,0.0,0.0,all,all
220,immune,0.12880146503448486,0.34468430280685425,0.0,0.0,0.0,0.0,3.3135056495666504,HYOU1,0.0,0.0,0.0,all,all
221,immune,0.3987625539302826,0.6012843251228333,0.0,0.0,0.0,0.860936164855957,3.0557479858398438,IDS,0.860936164855957,2.1523404121398926,0.0,all,all
222,immune,0.03370778262615204,0.1690882295370102,0.0,0.0,0.0,0.0,2.4024531841278076,IDUA,0.0,0.0,0.0,all,all
