,tissue_in_publication,mean,std,min,25%,50%,75%,max,gene,iqr,upper,lower,cell_type,compartment
4374,Small_Intestine,0.012061737477779388,0.09007887542247772,0.0,0.0,0.0,0.0,0.7228130102157593,HYAL3,0.0,0.0,0.0,all,stromal
4375,Thymus,0.005352908745408058,0.06111951917409897,0.0,0.0,0.0,0.0,1.3917944431304932,HYAL3,0.0,0.0,0.0,all,stromal
4376,Tongue,0.008515819907188416,0.09015967696905136,0.0,0.0,0.0,0.0,1.4074361324310303,HYAL3,0.0,0.0,0.0,all,stromal
4377,Trachea,0.004473587032407522,0.047613468021154404,0.0,0.0,0.0,0.0,0.8118340373039246,HYAL3,0.0,0.0,0.0,all,stromal
4378,Uterus,0.016091659665107727,0.09373968094587326,0.0,0.0,0.0,0.0,1.4023311138153076,HYAL3,0.0,0.0,0.0,all,stromal
4379,Vasculature,0.004934756085276604,0.05068807676434517,0.0,0.0,0.0,0.0,1.3719184398651123,HYAL3,0.0,0.0,0.0,all,stromal
4380,Bladder,6.579376349691302e-05,0.006027389317750931,0.0,0.0,0.0,0.0,0.5522070527076721,HYAL4,0.0,0.0,0.0,all,stromal
4381,Eye,0.0002211138344136998,0.007134115789085627,0.0,0.0,0.0,0.0,0.23017950356006622,HYAL4,0.0,0.0,0.0,all,stromal
4382,Fat,5.544109080801718e-05,0.005363345146179199,0.0,0.0,0.0,0.0,0.5188731551170349,HYAL4,0.0,0.0,0.0,all,stromal
4383,Heart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,stromal
4384,Large_Intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,stromal
4385,Liver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,stromal
4386,Lung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,stromal
4387,Lymph_Node,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,stromal
4388,Mammary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,stromal
4389,Muscle,9.038327698362991e-05,0.008782980032265186,0.0,0.0,0.0,0.0,0.89725261926651,HYAL4,0.0,0.0,0.0,all,stromal
4390,Pancreas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,stromal
4391,Prostate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,stromal
4392,Salivary_Gland,0.0012009874917566776,0.03671404719352722,0.0,0.0,0.0,0.0,1.586788296699524,HYAL4,0.0,0.0,0.0,all,stromal
4393,Skin,0.00017538834072183818,0.010125542059540749,0.0,0.0,0.0,0.0,0.5845693349838257,HYAL4,0.0,0.0,0.0,all,stromal
4394,Small_Intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,stromal
4395,Thymus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,stromal
4396,Tongue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,stromal
4397,Trachea,0.000488878577016294,0.01872473768889904,0.0,0.0,0.0,0.0,0.717184841632843,HYAL4,0.0,0.0,0.0,all,stromal
4398,Uterus,0.00026325738872401416,0.009419065900146961,0.0,0.0,0.0,0.0,0.3759905695915222,HYAL4,0.0,0.0,0.0,all,stromal
4399,Vasculature,0.00014118349645286798,0.014006122946739197,0.0,0.0,0.0,0.0,1.3895280361175537,HYAL4,0.0,0.0,0.0,all,stromal
4400,Bladder,0.07244160026311874,0.21911859512329102,0.0,0.0,0.0,0.0,1.7516616582870483,HYOU1,0.0,0.0,0.0,all,stromal
4401,Eye,0.17003673315048218,0.3291548192501068,0.0,0.0,0.0,0.2202492505311966,2.0196845531463623,HYOU1,0.2202492505311966,0.5506231263279915,0.0,all,stromal
4402,Fat,0.08009748160839081,0.21872097253799438,0.0,0.0,0.0,0.0,2.032834529876709,HYOU1,0.0,0.0,0.0,all,stromal
4403,Heart,0.17397978901863098,0.27424609661102295,0.0,0.0,0.0,0.3261934742331505,2.0456271171569824,HYOU1,0.3261934742331505,0.8154836855828762,0.0,all,stromal
4404,Large_Intestine,0.04878587648272514,0.20282651484012604,0.0,0.0,0.0,0.0,1.5696934461593628,HYOU1,0.0,0.0,0.0,all,stromal
4405,Liver,0.2665383219718933,0.43661072850227356,0.0,0.0,0.0,0.565799281001091,1.5815517902374268,HYOU1,0.565799281001091,1.4144982025027275,0.0,all,stromal
4406,Lung,0.1193162351846695,0.34831926226615906,0.0,0.0,0.0,0.0,1.6271095275878906,HYOU1,0.0,0.0,0.0,all,stromal
4407,Lymph_Node,0.12424175441265106,0.2903657555580139,0.0,0.0,0.0,0.0,1.1556109189987183,HYOU1,0.0,0.0,0.0,all,stromal
4408,Mammary,0.18383662402629852,0.4207261800765991,0.0,0.0,0.0,0.0,2.653334856033325,HYOU1,0.0,0.0,0.0,all,stromal
4409,Muscle,0.1176096647977829,0.2953123152256012,0.0,0.0,0.0,0.0,2.3691258430480957,HYOU1,0.0,0.0,0.0,all,stromal
4410,Pancreas,0.2085058093070984,0.3887963593006134,0.0,0.0,0.0,0.3296373188495636,2.3187637329101562,HYOU1,0.3296373188495636,0.824093297123909,0.0,all,stromal
4411,Prostate,0.08330713957548141,0.2615610361099243,0.0,0.0,0.0,0.0,1.7779359817504883,HYOU1,0.0,0.0,0.0,all,stromal
4412,Salivary_Gland,0.17907558381557465,0.37892091274261475,0.0,0.0,0.0,0.0,2.3660871982574463,HYOU1,0.0,0.0,0.0,all,stromal
4413,Skin,0.20100723206996918,0.3755975067615509,0.0,0.0,0.0,0.37323614954948425,2.254253625869751,HYOU1,0.37323614954948425,0.9330903738737106,0.0,all,stromal
4414,Small_Intestine,0.08527646213769913,0.23275494575500488,0.0,0.0,0.0,0.0,0.9503234624862671,HYOU1,0.0,0.0,0.0,all,stromal
4415,Thymus,0.2550625503063202,0.43535661697387695,0.0,0.0,0.0,0.47833383083343506,2.395172357559204,HYOU1,0.47833383083343506,1.1958345770835876,0.0,all,stromal
4416,Tongue,0.10677875578403473,0.2891197204589844,0.0,0.0,0.0,0.0,1.4493900537490845,HYOU1,0.0,0.0,0.0,all,stromal
4417,Trachea,0.24652904272079468,0.4201500713825226,0.0,0.0,0.0,0.48412154614925385,2.088683605194092,HYOU1,0.48412154614925385,1.2103038653731346,0.0,all,stromal
4418,Uterus,0.17339487373828888,0.316428542137146,0.0,0.0,0.0,0.3064190745353699,1.8519152402877808,HYOU1,0.3064190745353699,0.7660476863384247,0.0,all,stromal
4419,Vasculature,0.1874069720506668,0.3166051208972931,0.0,0.0,0.0,0.3497619554400444,2.422304630279541,HYOU1,0.3497619554400444,0.874404888600111,0.0,all,stromal
4420,Bladder,0.16066820919513702,0.33652642369270325,0.0,0.0,0.0,0.0,2.1243417263031006,IDS,0.0,0.0,0.0,all,stromal
4421,Eye,0.09802211821079254,0.26164689660072327,0.0,0.0,0.0,0.0,1.9241995811462402,IDS,0.0,0.0,0.0,all,stromal
4422,Fat,0.10219953209161758,0.2588563561439514,0.0,0.0,0.0,0.0,1.9321516752243042,IDS,0.0,0.0,0.0,all,stromal
4423,Heart,0.05906321108341217,0.19872644543647766,0.0,0.0,0.0,0.0,2.3819875717163086,IDS,0.0,0.0,0.0,all,stromal
4424,Large_Intestine,0.08420610427856445,0.27775710821151733,0.0,0.0,0.0,0.0,1.7907185554504395,IDS,0.0,0.0,0.0,all,stromal
4425,Liver,0.15514923632144928,0.31329622864723206,0.0,0.0,0.0,0.0,1.0598994493484497,IDS,0.0,0.0,0.0,all,stromal
4426,Lung,0.1905733048915863,0.43931201100349426,0.0,0.0,0.0,0.0,1.702440619468689,IDS,0.0,0.0,0.0,all,stromal
4427,Lymph_Node,0.17595380544662476,0.3229260742664337,0.0,0.0,0.0,0.19275598227977753,1.1253079175949097,IDS,0.19275598227977753,0.4818899556994438,0.0,all,stromal
4428,Mammary,0.27195850014686584,0.48136040568351746,0.0,0.0,0.0,0.547026738524437,2.2405667304992676,IDS,0.547026738524437,1.3675668463110924,0.0,all,stromal
4429,Muscle,0.10138218849897385,0.2742045819759369,0.0,0.0,0.0,0.0,2.0297651290893555,IDS,0.0,0.0,0.0,all,stromal
4430,Pancreas,0.16308008134365082,0.34010639786720276,0.0,0.0,0.0,0.0,1.9792076349258423,IDS,0.0,0.0,0.0,all,stromal
4431,Prostate,0.201236754655838,0.3927812874317169,0.0,0.0,0.0,0.0,2.003419876098633,IDS,0.0,0.0,0.0,all,stromal
4432,Salivary_Gland,0.18384228646755219,0.3653371036052704,0.0,0.0,0.0,0.0,2.2103688716888428,IDS,0.0,0.0,0.0,all,stromal
4433,Skin,0.07568326592445374,0.23926527798175812,0.0,0.0,0.0,0.0,2.1427175998687744,IDS,0.0,0.0,0.0,all,stromal
4434,Small_Intestine,0.17010700702667236,0.3602553606033325,0.0,0.0,0.0,0.0,1.5599727630615234,IDS,0.0,0.0,0.0,all,stromal
4435,Thymus,0.29619577527046204,0.4520464241504669,0.0,0.0,0.0,0.5953157544136047,2.2806172370910645,IDS,0.5953157544136047,1.4882893860340118,0.0,all,stromal
4436,Tongue,0.1935979425907135,0.40517112612724304,0.0,0.0,0.0,0.0,1.9357789754867554,IDS,0.0,0.0,0.0,all,stromal
4437,Trachea,0.12029724568128586,0.2961362302303314,0.0,0.0,0.0,0.0,1.8265480995178223,IDS,0.0,0.0,0.0,all,stromal
4438,Uterus,0.252774178981781,0.41483333706855774,0.0,0.0,0.0,0.4490496814250946,2.478969097137451,IDS,0.4490496814250946,1.1226242035627365,0.0,all,stromal
4439,Vasculature,0.19364042580127716,0.318290650844574,0.0,0.0,0.0,0.3622860163450241,2.1281347274780273,IDS,0.3622860163450241,0.9057150408625603,0.0,all,stromal
4440,Bladder,0.08110161125659943,0.237814262509346,0.0,0.0,0.0,0.0,1.8094769716262817,IDUA,0.0,0.0,0.0,all,stromal
4441,Eye,0.04323189705610275,0.17028991878032684,0.0,0.0,0.0,0.0,1.7163399457931519,IDUA,0.0,0.0,0.0,all,stromal
4442,Fat,0.08626749366521835,0.22641146183013916,0.0,0.0,0.0,0.0,1.6056089401245117,IDUA,0.0,0.0,0.0,all,stromal
4443,Heart,0.024462269619107246,0.11662446707487106,0.0,0.0,0.0,0.0,2.0239479541778564,IDUA,0.0,0.0,0.0,all,stromal
4444,Large_Intestine,0.050694454461336136,0.2101915180683136,0.0,0.0,0.0,0.0,1.3679777383804321,IDUA,0.0,0.0,0.0,all,stromal
4445,Liver,0.026139158755540848,0.13350166380405426,0.0,0.0,0.0,0.0,0.9124083518981934,IDUA,0.0,0.0,0.0,all,stromal
4446,Lung,0.05423462763428688,0.23700465261936188,0.0,0.0,0.0,0.0,1.592066764831543,IDUA,0.0,0.0,0.0,all,stromal
4447,Lymph_Node,0.060133542865514755,0.19083498418331146,0.0,0.0,0.0,0.0,0.9462549090385437,IDUA,0.0,0.0,0.0,all,stromal
4448,Mammary,0.02244803123176098,0.14565522968769073,0.0,0.0,0.0,0.0,1.563097596168518,IDUA,0.0,0.0,0.0,all,stromal
4449,Muscle,0.05056033656001091,0.19201694428920746,0.0,0.0,0.0,0.0,1.9020522832870483,IDUA,0.0,0.0,0.0,all,stromal
4450,Pancreas,0.03622107952833176,0.13571229577064514,0.0,0.0,0.0,0.0,0.986383855342865,IDUA,0.0,0.0,0.0,all,stromal
4451,Prostate,0.03957794979214668,0.17922307550907135,0.0,0.0,0.0,0.0,1.3499267101287842,IDUA,0.0,0.0,0.0,all,stromal
4452,Salivary_Gland,0.05941179767251015,0.19670967757701874,0.0,0.0,0.0,0.0,1.447645902633667,IDUA,0.0,0.0,0.0,all,stromal
4453,Skin,0.027464764192700386,0.14370805025100708,0.0,0.0,0.0,0.0,2.093390703201294,IDUA,0.0,0.0,0.0,all,stromal
4454,Small_Intestine,0.06523968279361725,0.22734059393405914,0.0,0.0,0.0,0.0,1.5325058698654175,IDUA,0.0,0.0,0.0,all,stromal
4455,Thymus,0.08572892099618912,0.2484152615070343,0.0,0.0,0.0,0.0,1.875775694847107,IDUA,0.0,0.0,0.0,all,stromal
4456,Tongue,0.062164586037397385,0.23348595201969147,0.0,0.0,0.0,0.0,1.63554048538208,IDUA,0.0,0.0,0.0,all,stromal
4457,Trachea,0.10138139128684998,0.2836081087589264,0.0,0.0,0.0,0.0,1.9108320474624634,IDUA,0.0,0.0,0.0,all,stromal
4458,Uterus,0.05001228302717209,0.17667967081069946,0.0,0.0,0.0,0.0,1.3765490055084229,IDUA,0.0,0.0,0.0,all,stromal
4459,Vasculature,0.07755769044160843,0.20139795541763306,0.0,0.0,0.0,0.0,1.5542091131210327,IDUA,0.0,0.0,0.0,all,stromal
4460,Bladder,0.26413798332214355,0.41228947043418884,0.0,0.0,0.0,0.5673195719718933,2.4204039573669434,IGF2R,0.5673195719718933,1.4182989299297333,0.0,all,stromal
4461,Eye,0.28239694237709045,0.41782161593437195,0.0,0.0,0.0,0.5180027484893799,2.1922621726989746,IGF2R,0.5180027484893799,1.2950068712234497,0.0,all,stromal
4462,Fat,0.46664243936538696,0.47523975372314453,0.0,0.0,0.44458818435668945,0.8235232830047607,2.3679850101470947,IGF2R,0.8235232830047607,2.058808207511902,0.0,all,stromal
4463,Heart,0.2565339207649231,0.3425413966178894,0.0,0.0,0.0,0.46060100942850113,2.194031000137329,IGF2R,0.46060100942850113,1.1515025235712528,0.0,all,stromal
4464,Large_Intestine,0.23489917814731598,0.4548782408237457,0.0,0.0,0.0,0.0,2.4209377765655518,IGF2R,0.0,0.0,0.0,all,stromal
4465,Liver,0.3211435079574585,0.525700032711029,0.0,0.0,0.0,0.5886144638061523,1.9764355421066284,IGF2R,0.5886144638061523,1.4715361595153809,0.0,all,stromal
4466,Lung,0.25665536522865295,0.5072300434112549,0.0,0.0,0.0,0.0,2.3873562812805176,IGF2R,0.0,0.0,0.0,all,stromal
4467,Lymph_Node,0.6836812496185303,0.5547885894775391,0.0,0.0,0.7236871123313904,1.0526732206344604,2.006199359893799,IGF2R,1.0526732206344604,2.006199359893799,0.0,all,stromal
4468,Mammary,0.3205801546573639,0.516569972038269,0.0,0.0,0.0,0.6890487968921661,2.356518268585205,IGF2R,0.6890487968921661,1.7226219922304153,0.0,all,stromal
4469,Muscle,0.3976079523563385,0.49746957421302795,0.0,0.0,0.0,0.7907113432884216,2.5580356121063232,IGF2R,0.7907113432884216,1.976778358221054,0.0,all,stromal
4470,Pancreas,0.3650945723056793,0.493058443069458,0.0,0.0,0.0,0.7086375951766968,2.3187637329101562,IGF2R,0.7086375951766968,1.771593987941742,0.0,all,stromal
4471,Prostate,0.25506603717803955,0.4285290837287903,0.0,0.0,0.0,0.5742430835962296,2.0071282386779785,IGF2R,0.5742430835962296,1.4356077089905739,0.0,all,stromal
4472,Salivary_Gland,0.49169573187828064,0.5273356437683105,0.0,0.0,0.4116595983505249,0.9085463285446167,2.3450660705566406,IGF2R,0.9085463285446167,2.2713658213615417,0.0,all,stromal
4473,Skin,0.24475283920764923,0.394523561000824,0.0,0.0,0.0,0.5187905430793762,2.180569648742676,IGF2R,0.5187905430793762,1.2969763576984406,0.0,all,stromal
4474,Small_Intestine,0.32896146178245544,0.4515613615512848,0.0,0.0,0.0,0.6840395778417587,1.7461705207824707,IGF2R,0.6840395778417587,1.7100989446043968,0.0,all,stromal
4475,Thymus,0.4595766067504883,0.5409961938858032,0.0,0.0,0.2310127168893814,0.8621991872787476,2.639940023422241,IGF2R,0.8621991872787476,2.155497968196869,0.0,all,stromal
4476,Tongue,0.4015251398086548,0.540020227432251,0.0,0.0,0.0,0.828185111284256,2.266042947769165,IGF2R,0.828185111284256,2.07046277821064,0.0,all,stromal
4477,Trachea,0.32160618901252747,0.47561514377593994,0.0,0.0,0.0,0.6508328020572662,2.3907668590545654,IGF2R,0.6508328020572662,1.6270820051431656,0.0,all,stromal
4478,Uterus,0.28622177243232727,0.42573225498199463,0.0,0.0,0.0,0.5415685474872589,2.930872678756714,IGF2R,0.5415685474872589,1.3539213687181473,0.0,all,stromal
4479,Vasculature,0.37398889660835266,0.4171815812587738,0.0,0.0,0.30249588191509247,0.6693982481956482,2.3985774517059326,IGF2R,0.6693982481956482,1.6734956204891205,0.0,all,stromal
4480,Bladder,0.06615764647722244,0.21257252991199493,0.0,0.0,0.0,0.0,1.8070608377456665,LARGE1,0.0,0.0,0.0,all,stromal
4481,Eye,0.0473024807870388,0.1885511726140976,0.0,0.0,0.0,0.0,1.4681345224380493,LARGE1,0.0,0.0,0.0,all,stromal
4482,Fat,0.06382721662521362,0.20084954798221588,0.0,0.0,0.0,0.0,1.5999064445495605,LARGE1,0.0,0.0,0.0,all,stromal
4483,Heart,0.03946167603135109,0.13395915925502777,0.0,0.0,0.0,0.0,1.4645447731018066,LARGE1,0.0,0.0,0.0,all,stromal
4484,Large_Intestine,0.040599431842565536,0.19336649775505066,0.0,0.0,0.0,0.0,1.5989607572555542,LARGE1,0.0,0.0,0.0,all,stromal
4485,Liver,0.06469576060771942,0.21962158381938934,0.0,0.0,0.0,0.0,1.4130545854568481,LARGE1,0.0,0.0,0.0,all,stromal
4486,Lung,0.054217662662267685,0.24874617159366608,0.0,0.0,0.0,0.0,1.548933744430542,LARGE1,0.0,0.0,0.0,all,stromal
4487,Lymph_Node,0.029961049556732178,0.13021832704544067,0.0,0.0,0.0,0.0,0.7658772468566895,LARGE1,0.0,0.0,0.0,all,stromal
4488,Mammary,0.08270598948001862,0.27437785267829895,0.0,0.0,0.0,0.0,2.1631195545196533,LARGE1,0.0,0.0,0.0,all,stromal
4489,Muscle,0.0636042132973671,0.21705761551856995,0.0,0.0,0.0,0.0,1.9524528980255127,LARGE1,0.0,0.0,0.0,all,stromal
4490,Pancreas,0.11639024317264557,0.30992987751960754,0.0,0.0,0.0,0.0,1.9613243341445923,LARGE1,0.0,0.0,0.0,all,stromal
4491,Prostate,0.10659368336200714,0.29251641035079956,0.0,0.0,0.0,0.0,1.8803128004074097,LARGE1,0.0,0.0,0.0,all,stromal
4492,Salivary_Gland,0.07207804173231125,0.22723588347434998,0.0,0.0,0.0,0.0,1.553473949432373,LARGE1,0.0,0.0,0.0,all,stromal
4493,Skin,0.18286903202533722,0.3556670546531677,0.0,0.0,0.0,0.0,1.8307148218154907,LARGE1,0.0,0.0,0.0,all,stromal
4494,Small_Intestine,0.08012938499450684,0.24709592759609222,0.0,0.0,0.0,0.0,1.2138153314590454,LARGE1,0.0,0.0,0.0,all,stromal
4495,Thymus,0.04823051765561104,0.1921268105506897,0.0,0.0,0.0,0.0,1.8277883529663086,LARGE1,0.0,0.0,0.0,all,stromal
4496,Tongue,0.05801541730761528,0.2199619710445404,0.0,0.0,0.0,0.0,1.2936862707138062,LARGE1,0.0,0.0,0.0,all,stromal
4497,Trachea,0.048737723380327225,0.19846507906913757,0.0,0.0,0.0,0.0,1.5095845460891724,LARGE1,0.0,0.0,0.0,all,stromal
4498,Uterus,0.10161194205284119,0.27440011501312256,0.0,0.0,0.0,0.0,2.0259456634521484,LARGE1,0.0,0.0,0.0,all,stromal
4499,Vasculature,0.0646686851978302,0.1910090297460556,0.0,0.0,0.0,0.0,1.9795660972595215,LARGE1,0.0,0.0,0.0,all,stromal
4500,Bladder,0.0005326628452166915,0.019154319539666176,0.0,0.0,0.0,0.0,0.9245291948318481,LARGE2,0.0,0.0,0.0,all,stromal
4501,Eye,0.04188401252031326,0.15440905094146729,0.0,0.0,0.0,0.0,1.2053979635238647,LARGE2,0.0,0.0,0.0,all,stromal
4502,Fat,0.00014490389730781317,0.008515734225511551,0.0,0.0,0.0,0.0,0.609641432762146,LARGE2,0.0,0.0,0.0,all,stromal
4503,Heart,0.0030596686992794275,0.03819955512881279,0.0,0.0,0.0,0.0,1.510133981704712,LARGE2,0.0,0.0,0.0,all,stromal
4504,Large_Intestine,0.0010772725800052285,0.033028725534677505,0.0,0.0,0.0,0.0,1.0126361846923828,LARGE2,0.0,0.0,0.0,all,stromal
4505,Liver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LARGE2,0.0,0.0,0.0,all,stromal
4506,Lung,0.006713935174047947,0.08214743435382843,0.0,0.0,0.0,0.0,1.2805873155593872,LARGE2,0.0,0.0,0.0,all,stromal
4507,Lymph_Node,0.0036136300768703222,0.038071900606155396,0.0,0.0,0.0,0.0,0.40111294388771057,LARGE2,0.0,0.0,0.0,all,stromal
4508,Mammary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LARGE2,0.0,0.0,0.0,all,stromal
4509,Muscle,0.00032891170121729374,0.01531696505844593,0.0,0.0,0.0,0.0,1.3053269386291504,LARGE2,0.0,0.0,0.0,all,stromal
4510,Pancreas,0.002228829311206937,0.03557930886745453,0.0,0.0,0.0,0.0,0.6866118311882019,LARGE2,0.0,0.0,0.0,all,stromal
4511,Prostate,0.006889037787914276,0.08549419790506363,0.0,0.0,0.0,0.0,1.526275396347046,LARGE2,0.0,0.0,0.0,all,stromal
4512,Salivary_Gland,0.0023778388276696205,0.048780109733343124,0.0,0.0,0.0,0.0,1.3309770822525024,LARGE2,0.0,0.0,0.0,all,stromal
4513,Skin,0.00043531155097298324,0.014714265242218971,0.0,0.0,0.0,0.0,0.5700436234474182,LARGE2,0.0,0.0,0.0,all,stromal
4514,Small_Intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LARGE2,0.0,0.0,0.0,all,stromal
4515,Thymus,0.0009042636374942958,0.023015230894088745,0.0,0.0,0.0,0.0,0.9539387822151184,LARGE2,0.0,0.0,0.0,all,stromal
4516,Tongue,0.00661917170509696,0.07566379010677338,0.0,0.0,0.0,0.0,1.0838984251022339,LARGE2,0.0,0.0,0.0,all,stromal
4517,Trachea,0.006162397563457489,0.06970345228910446,0.0,0.0,0.0,0.0,1.155710220336914,LARGE2,0.0,0.0,0.0,all,stromal
4518,Uterus,0.0030242574866861105,0.03565698489546776,0.0,0.0,0.0,0.0,0.8078867197036743,LARGE2,0.0,0.0,0.0,all,stromal
4519,Vasculature,0.00019766254990827292,0.01056115422397852,0.0,0.0,0.0,0.0,0.7650775909423828,LARGE2,0.0,0.0,0.0,all,stromal
4520,Bladder,0.0031691279727965593,0.0484410785138607,0.0,0.0,0.0,0.0,1.1895841360092163,LFNG,0.0,0.0,0.0,all,stromal
4521,Eye,0.05766550824046135,0.23081998527050018,0.0,0.0,0.0,0.0,1.8510099649429321,LFNG,0.0,0.0,0.0,all,stromal
4522,Fat,0.005209479946643114,0.05676018446683884,0.0,0.0,0.0,0.0,1.6019600629806519,LFNG,0.0,0.0,0.0,all,stromal
4523,Heart,0.002246582880616188,0.03672725707292557,0.0,0.0,0.0,0.0,1.4496396780014038,LFNG,0.0,0.0,0.0,all,stromal
4524,Large_Intestine,0.012343947775661945,0.11293832212686539,0.0,0.0,0.0,0.0,1.4777220487594604,LFNG,0.0,0.0,0.0,all,stromal
4525,Liver,0.03367391228675842,0.12550756335258484,0.0,0.0,0.0,0.0,0.5552263855934143,LFNG,0.0,0.0,0.0,all,stromal
4526,Lung,0.013224808499217033,0.1135454773902893,0.0,0.0,0.0,0.0,1.4355722665786743,LFNG,0.0,0.0,0.0,all,stromal
4527,Lymph_Node,0.01589682325720787,0.09808366745710373,0.0,0.0,0.0,0.0,0.7658772468566895,LFNG,0.0,0.0,0.0,all,stromal
4528,Mammary,0.014436651021242142,0.12159761786460876,0.0,0.0,0.0,0.0,1.64627206325531,LFNG,0.0,0.0,0.0,all,stromal
4529,Muscle,0.004067434463649988,0.05909084528684616,0.0,0.0,0.0,0.0,1.8591216802597046,LFNG,0.0,0.0,0.0,all,stromal
4530,Pancreas,0.1159796342253685,0.32437509298324585,0.0,0.0,0.0,0.0,2.223137378692627,LFNG,0.0,0.0,0.0,all,stromal
4531,Prostate,0.01963462494313717,0.13967639207839966,0.0,0.0,0.0,0.0,1.2585067749023438,LFNG,0.0,0.0,0.0,all,stromal
4532,Salivary_Gland,0.04296320304274559,0.21692414581775665,0.0,0.0,0.0,0.0,2.2029337882995605,LFNG,0.0,0.0,0.0,all,stromal
4533,Skin,0.0035202656872570515,0.056797705590724945,0.0,0.0,0.0,0.0,1.420627474784851,LFNG,0.0,0.0,0.0,all,stromal
4534,Small_Intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LFNG,0.0,0.0,0.0,all,stromal
4535,Thymus,0.044302284717559814,0.20494768023490906,0.0,0.0,0.0,0.0,2.2368228435516357,LFNG,0.0,0.0,0.0,all,stromal
4536,Tongue,0.025121822953224182,0.1546170860528946,0.0,0.0,0.0,0.0,1.415411114692688,LFNG,0.0,0.0,0.0,all,stromal
4537,Trachea,0.012322555296123028,0.10563377290964127,0.0,0.0,0.0,0.0,1.5385098457336426,LFNG,0.0,0.0,0.0,all,stromal
4538,Uterus,0.09391046315431595,0.2490222007036209,0.0,0.0,0.0,0.0,2.0059211254119873,LFNG,0.0,0.0,0.0,all,stromal
4539,Vasculature,0.009266379289329052,0.07969582080841064,0.0,0.0,0.0,0.0,1.4441721439361572,LFNG,0.0,0.0,0.0,all,stromal
4540,Bladder,0.6614494323730469,0.5605548620223999,0.0,0.0,0.714404821395874,1.0888419151306152,2.8148322105407715,LMAN2,1.0888419151306152,2.722104787826538,0.0,all,stromal
4541,Eye,0.42230936884880066,0.46830856800079346,0.0,0.0,0.3449572026729584,0.7505928874015808,2.0867674350738525,LMAN2,0.7505928874015808,1.876482218503952,0.0,all,stromal
4542,Fat,0.5265509486198425,0.45275047421455383,0.0,0.0,0.5626974105834961,0.8698068261146545,2.1164886951446533,LMAN2,0.8698068261146545,2.1164886951446533,0.0,all,stromal
4543,Heart,0.6981686949729919,0.4954849183559418,0.0,0.24234475940465927,0.7739950716495514,1.0576981902122498,2.4391233921051025,LMAN2,0.8153534308075905,2.2807283364236355,0.0,all,stromal
4544,Large_Intestine,0.37870532274246216,0.5198696851730347,0.0,0.0,0.0,0.8459673821926117,1.8853520154953003,LMAN2,0.8459673821926117,1.8853520154953003,0.0,all,stromal
4545,Liver,0.3946889340877533,0.47711852192878723,0.0,0.0,0.0,0.7525756061077118,1.7372413873672485,LMAN2,0.7525756061077118,1.7372413873672485,0.0,all,stromal
4546,Lung,0.6079254746437073,0.6815733909606934,0.0,0.0,0.0,1.2416256666183472,2.3116350173950195,LMAN2,1.2416256666183472,2.3116350173950195,0.0,all,stromal
4547,Lymph_Node,0.5494917035102844,0.46972399950027466,0.0,0.0,0.6268810629844666,0.8830465972423553,1.7982996702194214,LMAN2,0.8830465972423553,1.7982996702194214,0.0,all,stromal
4548,Mammary,0.658778727054596,0.619367778301239,0.0,0.0,0.7344353795051575,1.184441477060318,2.471658229827881,LMAN2,1.184441477060318,2.471658229827881,0.0,all,stromal
4549,Muscle,0.4364713728427887,0.491391122341156,0.0,0.0,0.0,0.8295659422874451,2.27152156829834,LMAN2,0.8295659422874451,2.0739148557186127,0.0,all,stromal
4550,Pancreas,0.6369851231575012,0.5520512461662292,0.0,0.0,0.7231329679489136,1.0475584268569946,2.2634010314941406,LMAN2,1.0475584268569946,2.2634010314941406,0.0,all,stromal
4551,Prostate,0.5068265795707703,0.5298712253570557,0.0,0.0,0.5152150094509125,0.9329357147216797,2.1116864681243896,LMAN2,0.9329357147216797,2.1116864681243896,0.0,all,stromal
4552,Salivary_Gland,0.5680080056190491,0.5418878793716431,0.0,0.0,0.5918328762054443,1.0060311555862427,2.4549496173858643,LMAN2,1.0060311555862427,2.4549496173858643,0.0,all,stromal
