,tissue_in_publication,mean,std,min,25%,50%,75%,max,gene,iqr,upper,lower,cell_type,compartment
4736,Liver,1.5684164762496948,1.0118227005004883,0.0,0.9795809388160706,1.5962886810302734,2.212153911590576,4.665266990661621,HSPA5,1.2325729727745056,4.061013370752335,0.0,all,endothelial
4737,Lung,0.875629186630249,0.8461862206459045,0.0,0.0,0.989770770072937,1.5252194702625275,3.4969308376312256,HSPA5,1.5252194702625275,3.4969308376312256,0.0,all,endothelial
4738,Lymph_Node,0.9152394533157349,0.7226815223693848,0.0,0.0,0.9901793301105499,1.416480839252472,2.849550724029541,HSPA5,1.416480839252472,2.849550724029541,0.0,all,endothelial
4739,Mammary,1.3152438402175903,0.9927852749824524,0.0,0.6189521849155426,1.2869686484336853,1.9100643694400787,4.515907287597656,HSPA5,1.2911121845245361,3.846732646226883,0.0,all,endothelial
4740,Muscle,1.0401453971862793,0.8296436667442322,0.0,0.0,1.0956875085830688,1.583049714565277,4.099905967712402,HSPA5,1.583049714565277,3.9576242864131927,0.0,all,endothelial
4741,Pancreas,1.0731265544891357,0.7284010052680969,0.0,0.6376665234565735,1.1596016883850098,1.5875619649887085,3.3018031120300293,HSPA5,0.949895441532135,3.012405127286911,0.0,all,endothelial
4742,Prostate,0.618816614151001,0.670187771320343,0.0,0.0,0.5560044944286346,1.1719918251037598,2.499030351638794,HSPA5,1.1719918251037598,2.499030351638794,0.0,all,endothelial
4743,Salivary_Gland,0.9653807282447815,0.7343782186508179,0.0,0.0,1.0077509880065918,1.4476877450942993,3.6841137409210205,HSPA5,1.4476877450942993,3.6192193627357483,0.0,all,endothelial
4744,Skin,1.3386003971099854,0.965794026851654,0.0,0.6843409687280655,1.2578937411308289,1.8852445781230927,5.347122669219971,HSPA5,1.2009036093950272,3.6865999922156334,0.0,all,endothelial
4745,Small_Intestine,0.5657406449317932,0.7553102374076843,0.0,0.0,0.0,1.213509738445282,2.2840938568115234,HSPA5,1.213509738445282,2.2840938568115234,0.0,all,endothelial
4746,Spleen,1.0419331789016724,0.8271356225013733,0.0,0.0,1.0927797555923462,1.600331962108612,3.9258203506469727,HSPA5,1.600331962108612,3.9258203506469727,0.0,all,endothelial
4747,Thymus,0.9031640887260437,0.7585351467132568,0.0,0.0,0.9461585283279419,1.4050716757774353,3.9964101314544678,HSPA5,1.4050716757774353,3.5126791894435883,0.0,all,endothelial
4748,Tongue,0.6755764484405518,0.6327361464500427,0.0,0.0,0.776942253112793,1.2258208394050598,2.3226282596588135,HSPA5,1.2258208394050598,2.3226282596588135,0.0,all,endothelial
4749,Trachea,1.2055779695510864,0.7299937605857849,0.0,0.9033198952674866,1.2740570306777954,1.63554048538208,3.9434738159179688,HSPA5,0.7322205901145935,2.7338713705539703,0.0,all,endothelial
4750,Uterus,2.3993096351623535,1.169190526008606,0.0,1.6123241186141968,2.2090446949005127,3.117008686065674,6.494711875915527,HSPA5,1.504684567451477,5.374035537242889,0.0,all,endothelial
4751,Vasculature,0.6849128603935242,0.628411054611206,0.0,0.0,0.70710888504982,1.1219367682933807,3.342665195465088,HSPA5,1.1219367682933807,2.804841920733452,0.0,all,endothelial
4752,Bladder,0.11826346814632416,0.2614050507545471,0.0,0.0,0.0,0.0,1.345499038696289,HYAL1,0.0,0.0,0.0,all,endothelial
4753,Eye,0.10231063514947891,0.26451927423477173,0.0,0.0,0.0,0.0,1.933246374130249,HYAL1,0.0,0.0,0.0,all,endothelial
4754,Fat,0.16533640027046204,0.3486061692237854,0.0,0.0,0.0,0.0,2.392157554626465,HYAL1,0.0,0.0,0.0,all,endothelial
4755,Heart,0.6584870219230652,0.7430424690246582,0.0,0.0,0.0,1.3173338174819946,3.0197830200195312,HYAL1,1.3173338174819946,3.0197830200195312,0.0,all,endothelial
4756,Kidney,0.1722189038991928,0.3545403480529785,0.0,0.0,0.0,0.0,1.7416270971298218,HYAL1,0.0,0.0,0.0,all,endothelial
4757,Large_Intestine,0.14590170979499817,0.38895362615585327,0.0,0.0,0.0,0.0,1.5831900835037231,HYAL1,0.0,0.0,0.0,all,endothelial
4758,Liver,0.20038612186908722,0.4615596830844879,0.0,0.0,0.0,0.0,2.1460447311401367,HYAL1,0.0,0.0,0.0,all,endothelial
4759,Lung,0.24402253329753876,0.5179603695869446,0.0,0.0,0.0,0.0,2.501631736755371,HYAL1,0.0,0.0,0.0,all,endothelial
4760,Lymph_Node,0.19358572363853455,0.4448230266571045,0.0,0.0,0.0,0.0,1.7966371774673462,HYAL1,0.0,0.0,0.0,all,endothelial
4761,Mammary,0.03934077173471451,0.17205965518951416,0.0,0.0,0.0,0.0,1.1353873014450073,HYAL1,0.0,0.0,0.0,all,endothelial
4762,Muscle,0.14575254917144775,0.3614014983177185,0.0,0.0,0.0,0.0,2.4215610027313232,HYAL1,0.0,0.0,0.0,all,endothelial
4763,Pancreas,0.20601403713226318,0.4154149889945984,0.0,0.0,0.0,0.0,2.0274713039398193,HYAL1,0.0,0.0,0.0,all,endothelial
4764,Prostate,0.22421951591968536,0.4474763870239258,0.0,0.0,0.0,0.0,2.0845038890838623,HYAL1,0.0,0.0,0.0,all,endothelial
4765,Salivary_Gland,0.1325644701719284,0.33979302644729614,0.0,0.0,0.0,0.0,1.9295474290847778,HYAL1,0.0,0.0,0.0,all,endothelial
4766,Skin,0.019044669345021248,0.1271403729915619,0.0,0.0,0.0,0.0,1.7191535234451294,HYAL1,0.0,0.0,0.0,all,endothelial
4767,Small_Intestine,0.18713097274303436,0.4567961096763611,0.0,0.0,0.0,0.0,1.6614264249801636,HYAL1,0.0,0.0,0.0,all,endothelial
4768,Spleen,0.7838660478591919,0.6575969457626343,0.0,0.0,0.8739083409309387,1.3021536469459534,2.4097979068756104,HYAL1,1.3021536469459534,2.4097979068756104,0.0,all,endothelial
4769,Thymus,0.16930082440376282,0.38161501288414,0.0,0.0,0.0,0.0,2.1976988315582275,HYAL1,0.0,0.0,0.0,all,endothelial
4770,Tongue,0.14371556043624878,0.35557377338409424,0.0,0.0,0.0,0.0,1.9362865686416626,HYAL1,0.0,0.0,0.0,all,endothelial
4771,Trachea,0.16602058708667755,0.3693124055862427,0.0,0.0,0.0,0.0,1.6059271097183228,HYAL1,0.0,0.0,0.0,all,endothelial
4772,Uterus,0.059110306203365326,0.1990395039319992,0.0,0.0,0.0,0.0,1.734546184539795,HYAL1,0.0,0.0,0.0,all,endothelial
4773,Vasculature,0.17950166761875153,0.3630933463573456,0.0,0.0,0.0,0.0,2.3195903301239014,HYAL1,0.0,0.0,0.0,all,endothelial
4774,Bladder,1.309700846672058,0.716545820236206,0.0,0.9015339612960815,1.388623833656311,1.795016884803772,3.40633487701416,HYAL2,0.8934829235076904,3.1352412700653076,0.0,all,endothelial
4775,Eye,0.9342279434204102,0.792536735534668,0.0,0.0,0.9622006416320801,1.4910170137882233,3.002342939376831,HYAL2,1.4910170137882233,3.002342939376831,0.0,all,endothelial
4776,Fat,1.2182226181030273,0.7612314224243164,0.0,0.7478934526443481,1.2863807678222656,1.7488130927085876,3.6410882472991943,HYAL2,1.0009196400642395,3.250192552804947,0.0,all,endothelial
4777,Heart,1.2307746410369873,0.9022998809814453,0.0,0.0,1.3834511637687683,1.9240822494029999,3.6418116092681885,HYAL2,1.9240822494029999,3.6418116092681885,0.0,all,endothelial
4778,Kidney,1.0788767337799072,1.1213420629501343,0.0,0.0,0.7959496974945068,2.0369783639907837,3.509284257888794,HYAL2,2.0369783639907837,3.509284257888794,0.0,all,endothelial
4779,Large_Intestine,1.0319684743881226,0.8750677704811096,0.0,0.0,1.0728899240493774,1.8640167713165283,2.72959303855896,HYAL2,1.8640167713165283,2.72959303855896,0.0,all,endothelial
4780,Liver,0.6062108874320984,0.7993168234825134,0.0,0.0,0.0,1.2463713884353638,3.1458187103271484,HYAL2,1.2463713884353638,3.1159284710884094,0.0,all,endothelial
4781,Lung,2.3050882816314697,0.9402275681495667,0.0,1.8092637658119202,2.4705835580825806,2.983509600162506,4.5474700927734375,HYAL2,1.174245834350586,4.5474700927734375,0.04789501428604126,all,endothelial
4782,Lymph_Node,1.4003528356552124,1.0129529237747192,0.0,0.5565696507692337,1.4099252820014954,2.266756296157837,3.507756233215332,HYAL2,1.7101866453886032,3.507756233215332,0.0,all,endothelial
4783,Mammary,0.9407140016555786,0.7935497760772705,0.0,0.0,1.0430632829666138,1.529933512210846,3.169201374053955,HYAL2,1.529933512210846,3.169201374053955,0.0,all,endothelial
4784,Muscle,0.961733877658844,0.793678343296051,0.0,0.0,1.0131386518478394,1.5466756224632263,3.4222545623779297,HYAL2,1.5466756224632263,3.4222545623779297,0.0,all,endothelial
4785,Pancreas,1.6505988836288452,0.7974992394447327,0.0,1.2416256666183472,1.7555311918258667,2.2157845497131348,3.612281084060669,HYAL2,0.9741588830947876,3.612281084060669,0.0,all,endothelial
4786,Prostate,0.9502126574516296,0.8580024838447571,0.0,0.0,1.0443759560585022,1.5830156207084656,3.502213716506958,HYAL2,1.5830156207084656,3.502213716506958,0.0,all,endothelial
4787,Salivary_Gland,1.1093831062316895,0.8205875754356384,0.0,0.0,1.211326003074646,1.7069812417030334,3.474217176437378,HYAL2,1.7069812417030334,3.474217176437378,0.0,all,endothelial
4788,Skin,0.5801648497581482,0.5969974398612976,0.0,0.0,0.5550422668457031,1.0177502632141113,2.6771798133850098,HYAL2,1.0177502632141113,2.5443756580352783,0.0,all,endothelial
4789,Small_Intestine,1.1250464916229248,0.8142309188842773,0.0,0.0,1.2280096411705017,1.7626409530639648,2.5460169315338135,HYAL2,1.7626409530639648,2.5460169315338135,0.0,all,endothelial
4790,Spleen,1.749402403831482,0.8990225791931152,0.0,1.2400528192520142,1.8790584802627563,2.369302749633789,3.7800655364990234,HYAL2,1.129249930381775,3.7800655364990234,0.0,all,endothelial
4791,Thymus,1.6313968896865845,0.8943037986755371,0.0,1.0983126163482666,1.714595079421997,2.2729830741882324,4.413693428039551,HYAL2,1.1746704578399658,4.034988760948181,0.0,all,endothelial
4792,Tongue,1.1345597505569458,0.7830693125724792,0.0,0.46401306986808777,1.2527035474777222,1.7066177725791931,3.053936004638672,HYAL2,1.2426047027111053,3.053936004638672,0.0,all,endothelial
4793,Trachea,1.3062750101089478,0.8858521580696106,0.0,0.7217234969139099,1.3553484678268433,1.8947343826293945,3.4140541553497314,HYAL2,1.1730108857154846,3.4140541553497314,0.0,all,endothelial
4794,Uterus,0.43469446897506714,0.634056031703949,0.0,0.0,0.0,0.7911067008972168,3.1738719940185547,HYAL2,0.7911067008972168,1.977766752243042,0.0,all,endothelial
4795,Vasculature,1.7536418437957764,0.9396926164627075,0.0,1.1508157849311829,1.7819272875785828,2.409184515476227,4.870001316070557,HYAL2,1.258368730545044,4.296737611293793,0.0,all,endothelial
4796,Bladder,0.024279417470097542,0.11592090874910355,0.0,0.0,0.0,0.0,1.1988868713378906,HYAL3,0.0,0.0,0.0,all,endothelial
4797,Eye,0.015740616247057915,0.09346265345811844,0.0,0.0,0.0,0.0,0.7569356560707092,HYAL3,0.0,0.0,0.0,all,endothelial
4798,Fat,0.014513235539197922,0.10517636686563492,0.0,0.0,0.0,0.0,1.7795724868774414,HYAL3,0.0,0.0,0.0,all,endothelial
4799,Heart,0.015404042787849903,0.1312899887561798,0.0,0.0,0.0,0.0,2.043285369873047,HYAL3,0.0,0.0,0.0,all,endothelial
4800,Kidney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL3,0.0,0.0,0.0,all,endothelial
4801,Large_Intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL3,0.0,0.0,0.0,all,endothelial
4802,Liver,0.008900963701307774,0.09682406485080719,0.0,0.0,0.0,0.0,1.2646751403808594,HYAL3,0.0,0.0,0.0,all,endothelial
4803,Lung,0.011777778156101704,0.1129922866821289,0.0,0.0,0.0,0.0,1.6021182537078857,HYAL3,0.0,0.0,0.0,all,endothelial
4804,Lymph_Node,0.0228286050260067,0.12724587321281433,0.0,0.0,0.0,0.0,0.8553787469863892,HYAL3,0.0,0.0,0.0,all,endothelial
4805,Mammary,0.03944115713238716,0.17751359939575195,0.0,0.0,0.0,0.0,1.5794074535369873,HYAL3,0.0,0.0,0.0,all,endothelial
4806,Muscle,0.008278736844658852,0.08476802706718445,0.0,0.0,0.0,0.0,1.3745601177215576,HYAL3,0.0,0.0,0.0,all,endothelial
4807,Pancreas,0.009604966267943382,0.08955582231283188,0.0,0.0,0.0,0.0,1.228482723236084,HYAL3,0.0,0.0,0.0,all,endothelial
4808,Prostate,0.006163096055388451,0.06864455342292786,0.0,0.0,0.0,0.0,1.0638597011566162,HYAL3,0.0,0.0,0.0,all,endothelial
4809,Salivary_Gland,0.013726134784519672,0.09605245292186737,0.0,0.0,0.0,0.0,0.9912601709365845,HYAL3,0.0,0.0,0.0,all,endothelial
4810,Skin,0.01308219600468874,0.09004078060388565,0.0,0.0,0.0,0.0,1.4609755277633667,HYAL3,0.0,0.0,0.0,all,endothelial
4811,Small_Intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL3,0.0,0.0,0.0,all,endothelial
4812,Spleen,0.005660517606884241,0.06573250889778137,0.0,0.0,0.0,0.0,0.9859622716903687,HYAL3,0.0,0.0,0.0,all,endothelial
4813,Thymus,0.01642601564526558,0.11229320615530014,0.0,0.0,0.0,0.0,1.4189629554748535,HYAL3,0.0,0.0,0.0,all,endothelial
4814,Tongue,0.008152169175446033,0.07165854424238205,0.0,0.0,0.0,0.0,0.9870169758796692,HYAL3,0.0,0.0,0.0,all,endothelial
4815,Trachea,0.022110337391495705,0.11878617107868195,0.0,0.0,0.0,0.0,1.0559711456298828,HYAL3,0.0,0.0,0.0,all,endothelial
4816,Uterus,0.008284692652523518,0.0648752748966217,0.0,0.0,0.0,0.0,1.0891034603118896,HYAL3,0.0,0.0,0.0,all,endothelial
4817,Vasculature,0.015142285265028477,0.10484036058187485,0.0,0.0,0.0,0.0,1.3398548364639282,HYAL3,0.0,0.0,0.0,all,endothelial
4818,Bladder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,endothelial
4819,Eye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,endothelial
4820,Fat,0.0002747004618868232,0.014317485503852367,0.0,0.0,0.0,0.0,0.8525898456573486,HYAL4,0.0,0.0,0.0,all,endothelial
4821,Heart,0.0003307898005004972,0.016723958775401115,0.0,0.0,0.0,0.0,0.8454987406730652,HYAL4,0.0,0.0,0.0,all,endothelial
4822,Kidney,0.007406409829854965,0.07218877971172333,0.0,0.0,0.0,0.0,0.7036089301109314,HYAL4,0.0,0.0,0.0,all,endothelial
4823,Large_Intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,endothelial
4824,Liver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,endothelial
4825,Lung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,endothelial
4826,Lymph_Node,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,endothelial
4827,Mammary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,endothelial
4828,Muscle,0.00013333540118765086,0.009101627394557,0.0,0.0,0.0,0.0,0.6212096214294434,HYAL4,0.0,0.0,0.0,all,endothelial
4829,Pancreas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,endothelial
4830,Prostate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,endothelial
4831,Salivary_Gland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,endothelial
4832,Skin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,endothelial
4833,Small_Intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,endothelial
4834,Spleen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,endothelial
4835,Thymus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,endothelial
4836,Tongue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,endothelial
4837,Trachea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,endothelial
4838,Uterus,0.00044692560913972557,0.011970116756856441,0.0,0.0,0.0,0.0,0.35380983352661133,HYAL4,0.0,0.0,0.0,all,endothelial
4839,Vasculature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYAL4,0.0,0.0,0.0,all,endothelial
4840,Bladder,0.1202869564294815,0.2527896463871002,0.0,0.0,0.0,0.0,1.345499038696289,HYOU1,0.0,0.0,0.0,all,endothelial
4841,Eye,0.18436966836452484,0.35024288296699524,0.0,0.0,0.0,0.306916780769825,2.006385087966919,HYOU1,0.306916780769825,0.7672919519245625,0.0,all,endothelial
4842,Fat,0.1443968266248703,0.31776487827301025,0.0,0.0,0.0,0.0,2.0095484256744385,HYOU1,0.0,0.0,0.0,all,endothelial
4843,Heart,0.42379119992256165,0.6245020627975464,0.0,0.0,0.0,0.9783104956150055,3.0718681812286377,HYOU1,0.9783104956150055,2.4457762390375137,0.0,all,endothelial
4844,Kidney,0.21519123017787933,0.32427433133125305,0.0,0.0,0.0,0.5122560560703278,0.9648643136024475,HYOU1,0.5122560560703278,0.9648643136024475,0.0,all,endothelial
4845,Large_Intestine,0.08886359632015228,0.28395742177963257,0.0,0.0,0.0,0.0,1.2856770753860474,HYOU1,0.0,0.0,0.0,all,endothelial
4846,Liver,0.2731757164001465,0.4943370819091797,0.0,0.0,0.0,0.5350090861320496,2.521312713623047,HYOU1,0.5350090861320496,1.337522715330124,0.0,all,endothelial
4847,Lung,0.10120178759098053,0.3342866003513336,0.0,0.0,0.0,0.0,1.8324764966964722,HYOU1,0.0,0.0,0.0,all,endothelial
4848,Lymph_Node,0.17957882583141327,0.3752750754356384,0.0,0.0,0.0,0.0,1.5448601245880127,HYOU1,0.0,0.0,0.0,all,endothelial
4849,Mammary,0.2343185395002365,0.4416974186897278,0.0,0.0,0.0,0.4117801859974861,2.0969324111938477,HYOU1,0.4117801859974861,1.0294504649937153,0.0,all,endothelial
4850,Muscle,0.09170570224523544,0.2780070900917053,0.0,0.0,0.0,0.0,2.2683050632476807,HYOU1,0.0,0.0,0.0,all,endothelial
4851,Pancreas,0.14766716957092285,0.3414747416973114,0.0,0.0,0.0,0.0,2.1245579719543457,HYOU1,0.0,0.0,0.0,all,endothelial
4852,Prostate,0.1058170273900032,0.3092958331108093,0.0,0.0,0.0,0.0,1.9431723356246948,HYOU1,0.0,0.0,0.0,all,endothelial
4853,Salivary_Gland,0.13083162903785706,0.3258645534515381,0.0,0.0,0.0,0.0,1.880548357963562,HYOU1,0.0,0.0,0.0,all,endothelial
4854,Skin,0.45553261041641235,0.534458339214325,0.0,0.0,0.3201133757829666,0.8568585067987442,3.2489633560180664,HYOU1,0.8568585067987442,2.1421462669968605,0.0,all,endothelial
4855,Small_Intestine,0.09550856798887253,0.307827889919281,0.0,0.0,0.0,0.0,1.223436713218689,HYOU1,0.0,0.0,0.0,all,endothelial
4856,Spleen,0.16586323082447052,0.3351043462753296,0.0,0.0,0.0,0.0,1.5593793392181396,HYOU1,0.0,0.0,0.0,all,endothelial
4857,Thymus,0.15467363595962524,0.3582296073436737,0.0,0.0,0.0,0.0,2.3541574478149414,HYOU1,0.0,0.0,0.0,all,endothelial
4858,Tongue,0.10845382511615753,0.30039501190185547,0.0,0.0,0.0,0.0,1.6072016954421997,HYOU1,0.0,0.0,0.0,all,endothelial
4859,Trachea,0.17953559756278992,0.35803350806236267,0.0,0.0,0.0,0.0,2.0081512928009033,HYOU1,0.0,0.0,0.0,all,endothelial
4860,Uterus,0.2448064535856247,0.4053610861301422,0.0,0.0,0.0,0.4604336619377136,2.2196998596191406,HYOU1,0.4604336619377136,1.151084154844284,0.0,all,endothelial
4861,Vasculature,0.1071409061551094,0.2749879062175751,0.0,0.0,0.0,0.0,1.9066729545593262,HYOU1,0.0,0.0,0.0,all,endothelial
4862,Bladder,0.08391473442316055,0.23180654644966125,0.0,0.0,0.0,0.0,1.7506780624389648,IDS,0.0,0.0,0.0,all,endothelial
4863,Eye,0.1152997761964798,0.2816114127635956,0.0,0.0,0.0,0.0,1.4365980625152588,IDS,0.0,0.0,0.0,all,endothelial
4864,Fat,0.07312459498643875,0.22379502654075623,0.0,0.0,0.0,0.0,1.9027799367904663,IDS,0.0,0.0,0.0,all,endothelial
4865,Heart,0.08392458409070969,0.2870640754699707,0.0,0.0,0.0,0.0,1.7395597696304321,IDS,0.0,0.0,0.0,all,endothelial
4866,Kidney,0.14245329797267914,0.28576821088790894,0.0,0.0,0.0,0.0,1.102359652519226,IDS,0.0,0.0,0.0,all,endothelial
4867,Large_Intestine,0.09899953752756119,0.3153935968875885,0.0,0.0,0.0,0.0,1.3098526000976562,IDS,0.0,0.0,0.0,all,endothelial
4868,Liver,0.0730506181716919,0.26941436529159546,0.0,0.0,0.0,0.0,2.171682119369507,IDS,0.0,0.0,0.0,all,endothelial
4869,Lung,0.08509569615125656,0.3067355751991272,0.0,0.0,0.0,0.0,1.9780439138412476,IDS,0.0,0.0,0.0,all,endothelial
4870,Lymph_Node,0.12180379033088684,0.2886945903301239,0.0,0.0,0.0,0.0,1.3444496393203735,IDS,0.0,0.0,0.0,all,endothelial
4871,Mammary,0.08048190176486969,0.25681281089782715,0.0,0.0,0.0,0.0,1.3940694332122803,IDS,0.0,0.0,0.0,all,endothelial
4872,Muscle,0.04491248354315758,0.19897304475307465,0.0,0.0,0.0,0.0,1.5426881313323975,IDS,0.0,0.0,0.0,all,endothelial
4873,Pancreas,0.0870988667011261,0.2668963074684143,0.0,0.0,0.0,0.0,1.5610127449035645,IDS,0.0,0.0,0.0,all,endothelial
4874,Prostate,0.0882197916507721,0.2719098627567291,0.0,0.0,0.0,0.0,1.425648808479309,IDS,0.0,0.0,0.0,all,endothelial
4875,Salivary_Gland,0.11948847770690918,0.319417268037796,0.0,0.0,0.0,0.0,2.049938678741455,IDS,0.0,0.0,0.0,all,endothelial
4876,Skin,0.03442298620939255,0.14515818655490875,0.0,0.0,0.0,0.0,1.1521438360214233,IDS,0.0,0.0,0.0,all,endothelial
4877,Small_Intestine,0.22634372115135193,0.4698186218738556,0.0,0.0,0.0,0.0,1.4609755277633667,IDS,0.0,0.0,0.0,all,endothelial
4878,Spleen,0.15296705067157745,0.34425804018974304,0.0,0.0,0.0,0.0,1.8829855918884277,IDS,0.0,0.0,0.0,all,endothelial
4879,Thymus,0.11667291074991226,0.3100953698158264,0.0,0.0,0.0,0.0,2.1492741107940674,IDS,0.0,0.0,0.0,all,endothelial
4880,Tongue,0.13315661251544952,0.34060850739479065,0.0,0.0,0.0,0.0,1.7569316625595093,IDS,0.0,0.0,0.0,all,endothelial
4881,Trachea,0.024082524701952934,0.13745296001434326,0.0,0.0,0.0,0.0,1.4992347955703735,IDS,0.0,0.0,0.0,all,endothelial
4882,Uterus,0.09749535471200943,0.2563948929309845,0.0,0.0,0.0,0.0,1.6851073503494263,IDS,0.0,0.0,0.0,all,endothelial
4883,Vasculature,0.1011030524969101,0.2666040062904358,0.0,0.0,0.0,0.0,1.729949951171875,IDS,0.0,0.0,0.0,all,endothelial
4884,Bladder,0.050918176770210266,0.1777094453573227,0.0,0.0,0.0,0.0,1.3307722806930542,IDUA,0.0,0.0,0.0,all,endothelial
4885,Eye,0.047290291637182236,0.17492279410362244,0.0,0.0,0.0,0.0,1.3361221551895142,IDUA,0.0,0.0,0.0,all,endothelial
4886,Fat,0.03322815150022507,0.1532968282699585,0.0,0.0,0.0,0.0,2.139625072479248,IDUA,0.0,0.0,0.0,all,endothelial
4887,Heart,0.02261335216462612,0.1630905270576477,0.0,0.0,0.0,0.0,1.6059271097183228,IDUA,0.0,0.0,0.0,all,endothelial
4888,Kidney,0.04137953370809555,0.16176599264144897,0.0,0.0,0.0,0.0,1.01308274269104,IDUA,0.0,0.0,0.0,all,endothelial
4889,Large_Intestine,0.028802970424294472,0.20968890190124512,0.0,0.0,0.0,0.0,1.526557445526123,IDUA,0.0,0.0,0.0,all,endothelial
4890,Liver,0.014648392796516418,0.11844810843467712,0.0,0.0,0.0,0.0,1.2308802604675293,IDUA,0.0,0.0,0.0,all,endothelial
4891,Lung,0.031309593468904495,0.18789327144622803,0.0,0.0,0.0,0.0,2.034855604171753,IDUA,0.0,0.0,0.0,all,endothelial
4892,Lymph_Node,0.08199779689311981,0.2633056938648224,0.0,0.0,0.0,0.0,1.534501075744629,IDUA,0.0,0.0,0.0,all,endothelial
4893,Mammary,0.022616880014538765,0.15241537988185883,0.0,0.0,0.0,0.0,1.5046610832214355,IDUA,0.0,0.0,0.0,all,endothelial
4894,Muscle,0.03098800964653492,0.16643039882183075,0.0,0.0,0.0,0.0,1.9150145053863525,IDUA,0.0,0.0,0.0,all,endothelial
4895,Pancreas,0.026687992736697197,0.1524875909090042,0.0,0.0,0.0,0.0,1.5696934461593628,IDUA,0.0,0.0,0.0,all,endothelial
4896,Prostate,0.009130004793405533,0.07738421857357025,0.0,0.0,0.0,0.0,0.9027963280677795,IDUA,0.0,0.0,0.0,all,endothelial
4897,Salivary_Gland,0.052255768328905106,0.21150363981723785,0.0,0.0,0.0,0.0,1.3560965061187744,IDUA,0.0,0.0,0.0,all,endothelial
4898,Skin,0.024412784725427628,0.1128014624118805,0.0,0.0,0.0,0.0,0.9598318338394165,IDUA,0.0,0.0,0.0,all,endothelial
4899,Small_Intestine,0.0786302238702774,0.2944415807723999,0.0,0.0,0.0,0.0,1.218157410621643,IDUA,0.0,0.0,0.0,all,endothelial
4900,Spleen,0.07323447614908218,0.23248733580112457,0.0,0.0,0.0,0.0,1.607839822769165,IDUA,0.0,0.0,0.0,all,endothelial
4901,Thymus,0.06018862500786781,0.22779059410095215,0.0,0.0,0.0,0.0,2.0825541019439697,IDUA,0.0,0.0,0.0,all,endothelial
4902,Tongue,0.02295016683638096,0.13507042825222015,0.0,0.0,0.0,0.0,1.3662346601486206,IDUA,0.0,0.0,0.0,all,endothelial
4903,Trachea,0.053261201828718185,0.20096845924854279,0.0,0.0,0.0,0.0,1.8637865781784058,IDUA,0.0,0.0,0.0,all,endothelial
4904,Uterus,0.03145226091146469,0.1468563973903656,0.0,0.0,0.0,0.0,1.5128880739212036,IDUA,0.0,0.0,0.0,all,endothelial
4905,Vasculature,0.054121583700180054,0.19215673208236694,0.0,0.0,0.0,0.0,1.4417028427124023,IDUA,0.0,0.0,0.0,all,endothelial
4906,Bladder,0.3260766565799713,0.4399057924747467,0.0,0.0,0.0,0.6247905492782593,2.5210494995117188,IGF2R,0.6247905492782593,1.5619763731956482,0.0,all,endothelial
4907,Eye,0.4025071859359741,0.4606582224369049,0.0,0.0,0.2833660691976547,0.7350352555513382,1.9179810285568237,IGF2R,0.7350352555513382,1.8375881388783455,0.0,all,endothelial
4908,Fat,0.4577021300792694,0.5299129486083984,0.0,0.0,0.30965152382850647,0.8176904916763306,2.794538974761963,IGF2R,0.8176904916763306,2.0442262291908264,0.0,all,endothelial
4909,Heart,0.3570738434791565,0.5676465630531311,0.0,0.0,0.0,0.8032132834196091,2.275063991546631,IGF2R,0.8032132834196091,2.0080332085490227,0.0,all,endothelial
