,compartment,mean,std,min,25%,50%,75%,max,gene,iqr,upper,lower,cell_type,tissue_in_publication
64,endothelial,0.10789415240287781,0.2956501245498657,0.0,0.0,0.0,0.0,2.1890883445739746,CHST11,0.0,0.0,0.0,all,all
65,endothelial,0.2337910532951355,0.4370023310184479,0.0,0.0,0.0,0.3528762757778168,3.061551570892334,CHST12,0.3528762757778168,0.8821906894445419,0.0,all,all
66,endothelial,0.0003864145546685904,0.019967347383499146,0.0,0.0,0.0,0.0,1.5571585893630981,CHST13,0.0,0.0,0.0,all,all
67,endothelial,0.07224104553461075,0.2442293018102646,0.0,0.0,0.0,0.0,2.024803400039673,CHST14,0.0,0.0,0.0,all,all
68,endothelial,0.10225417464971542,0.3039442300796509,0.0,0.0,0.0,0.0,2.4954833984375,CHST15,0.0,0.0,0.0,all,all
69,endothelial,0.09996893256902695,0.30368560552597046,0.0,0.0,0.0,0.0,3.062800168991089,CHST2,0.0,0.0,0.0,all,all
70,endothelial,0.07750485092401505,0.2625005841255188,0.0,0.0,0.0,0.0,2.3819875717163086,CHST3,0.0,0.0,0.0,all,all
71,endothelial,0.0005656441207975149,0.02437705546617508,0.0,0.0,0.0,0.0,1.5327905416488647,CHST4,0.0,0.0,0.0,all,all
72,endothelial,0.0002211665123468265,0.014160647056996822,0.0,0.0,0.0,0.0,1.4083689451217651,CHST5,0.0,0.0,0.0,all,all
73,endothelial,0.003063960699364543,0.052779845893383026,0.0,0.0,0.0,0.0,2.1419434547424316,CHST6,0.0,0.0,0.0,all,all
74,endothelial,0.111631840467453,0.3022094964981079,0.0,0.0,0.0,0.0,2.3948705196380615,CHST7,0.0,0.0,0.0,all,all
75,endothelial,0.001185733126476407,0.029101038351655006,0.0,0.0,0.0,0.0,1.3927034139633179,CHST8,0.0,0.0,0.0,all,all
76,endothelial,0.005546871107071638,0.07459420710802078,0.0,0.0,0.0,0.0,2.140507459640503,CHST9,0.0,0.0,0.0,all,all
77,endothelial,0.41894108057022095,0.5578352212905884,0.0,0.0,0.0,0.853130578994751,2.760114908218384,CHSY1,0.853130578994751,2.1328264474868774,0.0,all,all
